name	logFC	P.Value	t
SQLE	0.096	1	0.664114
HIBCH	0.095	1	0.657196
AKAP8	0.095	1	0.657196
SCPEP1	0.095	1	0.657196
CPNE3	0.095	1	0.657196
ATP2B1	0.095	1	0.657196
ADD2	0.095	1	0.657196
RPL36A	0.094	1	0.650278
INTS2	0.094	1	0.650278
METT5D1	0.094	1	0.650278
NDUFS3	0.094	1	0.650278
GTF3C1	0.093	1	0.64336
MCM5	0.093	1	0.64336
XPO4	0.093	1	0.64336
PARP2	0.093	1	0.64336
HNRNPU	0.092	1	0.636443
KDM1A	0.092	1	0.636443
NUP93	0.092	1	0.636443
ZNF687	0.092	1	0.636443
MPG	0.092	1	0.636443
PPP5C	0.091	1	0.629525
ABHD14B	0.091	1	0.629525
ECHS1	0.091	1	0.629525
WRB	0.091	1	0.629525
COX4NB	0.091	1	0.629525
DHX30	0.091	1	0.629525
ERCC2	0.091	1	0.629525
PHF6	0.09	1	0.622607
DHCR7	0.09	1	0.622607
CTSB	0.09	1	0.622607
MYL12B	0.09	1	0.622607
CHD8	0.09	1	0.622607
NR2F1	0.09	1	0.622607
NUP85	0.09	1	0.622607
MRPS9	0.09	1	0.622607
KCMF1	0.09	1	0.622607
MRPL11	0.089	1	0.615689
FARP1	0.089	1	0.615689
IMPDH2	0.089	1	0.615689
TMEM48	0.089	1	0.615689
DDX50	0.088	1	0.608771
RGPD3	0.088	1	0.608771
EIF2S2	0.087	1	0.601853
RPL37A	0.087	1	0.601853
NONO	0.087	1	0.601853
APOBEC3C	0.087	1	0.601853
TMEM97	0.087	1	0.601853
RAB18	0.087	1	0.601853
RPL31	0.086	1	0.594935
GOSR2	0.086	1	0.594935
TMEM33	0.086	1	0.594935
AK3	0.086	1	0.594935
ERCC1	0.086	1	0.594935
WDR3	0.086	1	0.594935
GEMIN4	0.085	1	0.588018
DMD	0.085	1	0.588018
VRK2	0.085	1	0.588018
RRM2B	0.085	1	0.588018
TEX264	0.085	1	0.588018
ERI1	0.085	1	0.588018
TRRAP	0.084	1	0.5811
NCBP1	0.084	1	0.5811
NAT10	0.084	1	0.5811
PLK1	0.084	1	0.5811
NRM	0.084	1	0.5811
SMC3	0.084	1	0.5811
HNRNPL	0.084	1	0.5811
UHRF1	0.083	1	0.574182
FOXK1	0.083	1	0.574182
TM9SF3	0.083	1	0.574182
HNRNPF	0.083	1	0.574182
SEC22B	0.083	1	0.574182
UAP1L1	0.083	1	0.574182
TIMM23	0.082	1	0.567264
C17ORF62	0.082	1	0.567264
TRIM33	0.082	1	0.567264
GNA13	0.082	1	0.567264
KDELC2	0.082	1	0.567264
NHP2L1	0.081	1	0.560346
ROD1	0.081	1	0.560346
SPTLC1	0.081	1	0.560346
SPEN	0.081	1	0.560346
RG9MTD1	0.081	1	0.560346
ABCC1	0.08	1	0.553428
RIC8A	0.08	1	0.553428
SUCLA2	0.08	1	0.553428
FRYL	0.08	1	0.553428
RMND1	0.08	1	0.553428
HNRPLL	0.079	1	0.54651
TARDBP	0.079	1	0.54651
JAGN1	0.079	1	0.54651
FAR1	0.079	1	0.54651
PRPF38B	0.079	1	0.54651
LIN54	0.078	1	0.539593
PDHX	0.078	1	0.539593
PRIM1	0.078	1	0.539593
ATG7	0.078	1	0.539593
PRIM2	0.078	1	0.539593
DOCK9	0.077	1	0.532675
CARS	0.077	1	0.532675
RFK	0.077	1	0.532675
FXR1	0.077	1	0.532675
RBM39	0.077	1	0.532675
EIF4A3	0.077	1	0.532675
VDAC3	0.077	1	0.532675
ILK	0.077	1	0.532675
STXBP2	0.077	1	0.532675
PIGK	0.077	1	0.532675
SLC1A5	0.077	1	0.532675
WLS	0.076	1	0.525757
DOCK7	0.076	1	0.525757
MEPCE	0.076	1	0.525757
PPP1CC	0.076	1	0.525757
STIP1	0.076	1	0.525757
SURF6	0.075	1	0.518839
RPL26L1	0.075	1	0.518839
C21ORF57	0.075	1	0.518839
MPP2	0.075	1	0.518839
KPNA1	0.075	1	0.518839
RAB3GAP1	0.075	1	0.518839
MSH3	0.075	1	0.518839
TOE1	0.075	1	0.518839
SCAMP3	0.075	1	0.518839
BAT1	0.074	1	0.511921
TMEM126B	0.074	1	0.511921
ARHGAP17	0.074	1	0.511921
IWS1	0.074	1	0.511921
EARS2	0.074	1	0.511921
SEC61G	0.074	1	0.511921
PDIA6	0.074	1	0.511921
TMEM165	0.074	1	0.511921
POLR2L	0.074	1	0.511921
PSMB5	0.073	1	0.505003
ALG6	0.073	1	0.505003
DHX9	0.073	1	0.505003
MED23	0.073	1	0.505003
RFC1	0.073	1	0.505003
GLT25D1	0.073	1	0.505003
NDRG1	0.073	1	0.505003
ADI1	0.073	1	0.505003
NXF1	0.073	1	0.505003
GMPPB	0.073	1	0.505003
SPAST	0.073	1	0.505003
SNRPB	0.072	1	0.498085
GTPBP4	0.072	1	0.498085
ICMT	0.072	1	0.498085
GAPVD1	0.072	1	0.498085
SRR	0.072	1	0.498085
AP3B1	0.072	1	0.498085
KPNB1	0.072	1	0.498085
PSME3	0.072	1	0.498085
AGPS	0.072	1	0.498085
CDKAL1	0.072	1	0.498085
TRPT1	0.072	1	0.498085
IMP4	0.071	1	0.491168
MAD2L1BP	0.071	1	0.491168
MAPK9	0.071	1	0.491168
TOR1AIP1	0.071	1	0.491168
KIAA1524	0.071	1	0.491168
KIF1C	0.071	1	0.491168
RPP14	0.071	1	0.491168
YME1L1	0.071	1	0.491168
LRRC14	0.071	1	0.491168
STAT3	0.071	1	0.491168
RPRD2	0.071	1	0.491168
MT-CO2	0.071	1	0.491168
PCBP1	0.07	1	0.48425
TUFM	0.07	1	0.48425
TTF2	0.07	1	0.48425
CTPS	0.07	1	0.48425
ABT1	0.07	1	0.48425
TBX3	0.07	1	0.48425
NARS2	0.069	1	0.477332
NRAS	0.069	1	0.477332
SLC25A5	0.069	1	0.477332
PSMC6	0.069	1	0.477332
MRPS21	0.069	1	0.477332
CDC37	0.069	1	0.477332
PC	0.069	1	0.477332
TUBGCP3	0.069	1	0.477332
FAM108B1	0.069	1	0.477332
SPC24	0.068	1	0.470414
TYW3	0.068	1	0.470414
TTC13	0.068	1	0.470414
MSI1	0.068	1	0.470414
KHSRP	0.068	1	0.470414
KPNA6	0.068	1	0.470414
ESYT2	0.067	1	0.463496
SMARCA4	0.067	1	0.463496
RSAD1	0.066	1	0.456578
CRKL	0.066	1	0.456578
LARP1	0.066	1	0.456578
NOP56	0.066	1	0.456578
NUP98	0.066	1	0.456578
SURF4	0.066	1	0.456578
RPS13	0.066	1	0.456578
MCM2	0.066	1	0.456578
TMPO	0.065	1	0.449661
CSTB	0.065	1	0.449661
URB1	0.065	1	0.449661
HMGCL	0.065	1	0.449661
MRPL3	0.065	1	0.449661
TBL2	0.065	1	0.449661
DHX36	0.065	1	0.449661
ATAD3A	0.065	1	0.449661
PPT1	0.065	1	0.449661
TNPO3	0.064	1	0.442743
MARK3	0.064	1	0.442743
NFS1	0.064	1	0.442743
TFIP11	0.064	1	0.442743
ERGIC2	0.064	1	0.442743
WAPAL	0.064	1	0.442743
ERLIN2	0.064	1	0.442743
GMDS	0.064	1	0.442743
OLA1	0.063	1	0.435825
RPS4X	0.063	1	0.435825
YIF1A	0.063	1	0.435825
DSTN	0.063	1	0.435825
POLR1C	0.063	1	0.435825
SFRS3	0.063	1	0.435825
RDH13	0.063	1	0.435825
UBA2	0.063	1	0.435825
NDUFS1	0.063	1	0.435825
SAP18	0.062	1	0.428907
INTS8	0.062	1	0.428907
BCKDHB	0.062	1	0.428907
PHB2	0.062	1	0.428907
LASS1	0.062	1	0.428907
TM7SF2	0.062	1	0.428907
MARK1	0.061	1	0.421989
SMC1A	0.061	1	0.421989
AGPAT5	0.061	1	0.421989
IP6K1	0.061	1	0.421989
NR2F2	0.061	1	0.421989
NUDT16	0.061	1	0.421989
EIF2B2	0.061	1	0.421989
PRKCD	0.06	1	0.415071
SLC25A6	0.06	1	0.415071
PIGA	0.06	1	0.415071
MRPL45	0.06	1	0.415071
STK4	0.06	1	0.415071
PNO1	0.059	1	0.408153
APOOL	0.059	1	0.408153
POLR2C	0.059	1	0.408153
ALG5	0.059	1	0.408153
CECR5	0.059	1	0.408153
GTPBP6	0.059	1	0.408153
ATG3	0.059	1	0.408153
LDHB	0.058	1	0.401236
HSD17B10	0.058	1	0.401236
NUP205	0.058	1	0.401236
RAP1A	0.058	1	0.401236
WDR75	0.058	1	0.401236
CNOT6	0.058	1	0.401236
NUP133	0.058	1	0.401236
C15ORF61	0.057	1	0.394318
PAICS	0.057	1	0.394318
NOC2L	0.057	1	0.394318
TCERG1	0.057	1	0.394318
LMNA	0.057	1	0.394318
EPB41L5	0.057	1	0.394318
ABCC4	0.057	1	0.394318
MAD2L1	0.057	1	0.394318
RBM15	0.056	1	0.3874
LYN	0.056	1	0.3874
MPDU1	0.056	1	0.3874
AARSD1	0.056	1	0.3874
PCID2	0.056	1	0.3874
ITPR2	0.056	1	0.3874
PRKDC	0.056	1	0.3874
HSD17B12	0.056	1	0.3874
HSDL2	0.056	1	0.3874
ALG1	0.056	1	0.3874
LIPA	0.056	1	0.3874
PTRH2	0.056	1	0.3874
MRTO4	0.055	1	0.380482
TMEM11	0.055	1	0.380482
BYSL	0.055	1	0.380482
RRM2	0.055	1	0.380482
ORC2L	0.055	1	0.380482
MRPL16	0.055	1	0.380482
ATP6V1A	0.055	1	0.380482
CANX	0.055	1	0.380482
GLB1	0.055	1	0.380482
DDX3X	0.054	1	0.373564
EIF5	0.054	1	0.373564
SFRS9	0.054	1	0.373564
EDEM3	0.054	1	0.373564
RBM25	0.054	1	0.373564
NCAPH	0.054	1	0.373564
DOCK5	0.054	1	0.373564
ATP6AP2	0.054	1	0.373564
GNPDA1	0.054	1	0.373564
SLC25A3	0.053	1	0.366646
ATP2A2	0.053	1	0.366646
ATP1A1	0.053	1	0.366646
GNL2	0.053	1	0.366646
STXBP3	0.053	1	0.366646
ATP1A2	0.052	1	0.359728
COG4	0.052	1	0.359728
SLC25A13	0.052	1	0.359728
RAB24	0.052	1	0.359728
RAD9A	0.052	1	0.359728
SMCR7L	0.051	1	0.352811
SLC25A24	0.051	1	0.352811
SLC25A4	0.051	1	0.352811
GLYR1	0.051	1	0.352811
NR2F6	0.051	1	0.352811
ABCB10	0.051	1	0.352811
CTSD	0.051	1	0.352811
VPRBP	0.051	1	0.352811
RAP2B	0.05	1	0.345893
RAB11B	0.05	1	0.345893
FHOD1	0.05	1	0.345893
PDS5B	0.049	1	0.338975
TRIM28	0.049	1	0.338975
AHCTF1	0.049	1	0.338975
COBRA1	0.049	1	0.338975
OSBP	0.049	1	0.338975
SLC35E1	0.048	1	0.332057
RB1	0.048	1	0.332057
RAB5B	0.048	1	0.332057
SMCHD1	0.048	1	0.332057
SAV1	0.048	1	0.332057
MED1	0.048	1	0.332057
VARS2	0.048	1	0.332057
UQCRFS1	0.048	1	0.332057
CDK8	0.048	1	0.332057
RPL15	0.047	1	0.325139
AGPAT3	0.047	1	0.325139
MDC1	0.047	1	0.325139
MRPL39	0.047	1	0.325139
SF3B14	0.047	1	0.325139
RPL35A	0.046	1	0.318221
TTC27	0.046	1	0.318221
ZMYM4	0.046	1	0.318221
PBRM1	0.046	1	0.318221
GEMIN5	0.046	1	0.318221
FAIM	0.046	1	0.318221
NUP35	0.046	1	0.318221
CBX4	0.045	1	0.311303
DVL1	0.045	1	0.311303
WDR1	0.045	1	0.311303
EXOC2	0.045	1	0.311303
AMZ2	0.045	1	0.311303
SLC25A22	0.044	1	0.304386
TSN	0.044	1	0.304386
FMR1	0.044	1	0.304386
MATR3	0.044	1	0.304386
RNF123	0.044	1	0.304386
SKIV2L2	0.044	1	0.304386
MRPS2	0.044	1	0.304386
LRBA	0.044	1	0.304386
DPM1	0.044	1	0.304386
TMED4	0.044	1	0.304386
RAB38	0.044	1	0.304386
SBDS	0.043	1	0.297468
HNRNPH3	0.043	1	0.297468
RRP8	0.043	1	0.297468
VPS26A	0.043	1	0.297468
RPL11	0.043	1	0.297468
AKT2	0.043	1	0.297468
KIF18B	0.043	1	0.297468
NOM1	0.042	1	0.29055
SPG20	0.042	1	0.29055
SPCS2	0.042	1	0.29055
RPUSD3	0.042	1	0.29055
ERCC6L	0.042	1	0.29055
MED16	0.042	1	0.29055
NDUFA10	0.042	1	0.29055
CDK18	0.042	1	0.29055
TAF1	0.041	1	0.283632
TMEM209	0.041	1	0.283632
URB2	0.041	1	0.283632
CSE1L	0.041	1	0.283632
MCCC2	0.041	1	0.283632
NCAPG2	0.041	1	0.283632
PAPOLA	0.041	1	0.283632
PPP2R1B	0.041	1	0.283632
GTPBP2	0.04	1	0.276714
LMNB1	0.04	1	0.276714
HNRNPD	0.04	1	0.276714
USO1	0.04	1	0.276714
KIF11	0.04	1	0.276714
RAB3D	0.04	1	0.276714
HECTD3	0.04	1	0.276714
NDUFB4	0.04	1	0.276714
POGZ	0.039	1	0.269796
TAF9B	0.038	1	0.262878
SENP3	0.038	1	0.262878
RFC2	0.038	1	0.262878
POLR2A	0.038	1	0.262878
RNASEN	0.038	1	0.262878
RPL10A	0.037	1	0.255961
AUTS2	0.037	1	0.255961
ATG9A	0.037	1	0.255961
TMEM126A	0.037	1	0.255961
NKRF	0.037	1	0.255961
RPS18	0.037	1	0.255961
UTP6	0.037	1	0.255961
ZNF277	0.037	1	0.255961
G3BP1	0.037	1	0.255961
IPO4	0.037	1	0.255961
PSMD6	0.037	1	0.255961
GAA	0.037	1	0.255961
HIST1H2BK	0.036	1	0.249043
ARL1	0.036	1	0.249043
CAPZB	0.036	1	0.249043
INTS1	0.036	1	0.249043
DEK	0.036	1	0.249043
HSDL1	0.036	1	0.249043
AARS2	0.036	1	0.249043
GRHPR	0.035	1	0.242125
RUVBL2	0.035	1	0.242125
METAP2	0.035	1	0.242125
RHBDD2	0.035	1	0.242125
ETFA	0.035	1	0.242125
ACOX3	0.035	1	0.242125
ANKLE2	0.034	1	0.235207
SCAMP1	0.034	1	0.235207
PUM1	0.034	1	0.235207
NBN	0.034	1	0.235207
SAMM50	0.034	1	0.235207
TGFBRAP1	0.034	1	0.235207
TYK2	0.033	1	0.228289
ATP13A1	0.033	1	0.228289
QKI	0.033	1	0.228289
CDK11B	0.033	1	0.228289
NEDD4L	0.033	1	0.228289
FFR	0.033	1	0.228289
RRP1B	0.032	1	0.221371
FOXP4	0.032	1	0.221371
WBSCR16	0.032	1	0.221371
NCLN	0.032	1	0.221371
ALDH7A1	0.032	1	0.221371
MSTO1	0.032	1	0.221371
GAPDH	0.032	1	0.221371
NSUN6	0.032	1	0.221371
PRKAA1	0.032	1	0.221371
ZNF146	0.031	1	0.214453
SFRS14	0.031	1	0.214453
C8ORF55	0.031	1	0.214453
PGM2	0.031	1	0.214453
PSMB2	0.031	1	0.214453
BLM	0.031	1	0.214453
MRE11A	0.031	1	0.214453
ARCN1	0.031	1	0.214453
GNAS	0.031	1	0.214453
MAPK1	0.031	1	0.214453
AAAS	0.031	1	0.214453
AK1	0.031	1	0.214453
NOL9	0.031	1	0.214453
SGK3	0.03	1	0.207536
PARS2	0.03	1	0.207536
JAK1	0.03	1	0.207536
NPM1	0.03	1	0.207536
ALDH9A1	0.03	1	0.207536
DNAJA3	0.03	1	0.207536
BCOR	0.03	1	0.207536
SRBD1	0.03	1	0.207536
TRAM1	0.029	1	0.200618
STUB1	0.029	1	0.200618
ANKHD1	0.029	1	0.200618
TOP1	0.029	1	0.200618
ARL8B	0.029	1	0.200618
HNRNPK	0.029	1	0.200618
DALRD3	0.028	1	0.1937
RPL7L1	0.028	1	0.1937
SNTB2	0.028	1	0.1937
PLEKHA1	0.028	1	0.1937
AURKAIP1	0.028	1	0.1937
MRPL13	0.028	1	0.1937
ALKBH4	0.028	1	0.1937
OSGEP	0.027	1	0.186782
HSP90B1	0.027	1	0.186782
PRKAG1	0.027	1	0.186782
FH	0.027	1	0.186782
TRAP1	0.027	1	0.186782
MCM4	0.027	1	0.186782
MTO1	0.027	1	0.186782
SMC5	0.026	1	0.179864
RPL4	0.026	1	0.179864
TTC28	0.026	1	0.179864
TAF9	0.026	1	0.179864
INTS5	0.026	1	0.179864
HAUS5	0.026	1	0.179864
PIGT	0.026	1	0.179864
HSD17B7	0.026	1	0.179864
IFRD2	0.026	1	0.179864
PGM3	0.025	1	0.172946
STAG2	0.025	1	0.172946
OGT	0.025	1	0.172946
LRWD1	0.025	1	0.172946
PEF1	0.025	1	0.172946
PDK1	0.025	1	0.172946
PGP	0.024	1	0.166028
PPP6C	0.024	1	0.166028
RPS10	0.024	1	0.166028
NOL10	0.024	1	0.166028
RPL5	0.024	1	0.166028
CCDC109A	0.024	1	0.166028
PSMD13	0.024	1	0.166028
FAM98B	0.024	1	0.166028
NUP54	0.024	1	0.166028
PALLD	0.024	1	0.166028
PCCB	0.023	1	0.159111
CLPTM1L	0.023	1	0.159111
UBR3	0.023	1	0.159111
COX6C	0.023	1	0.159111
ABCB7	0.023	1	0.159111
CCT8	0.023	1	0.159111
COQ5	0.023	1	0.159111
NSUN2	0.023	1	0.159111
RPN1	0.023	1	0.159111
RRM1	0.023	1	0.159111
PTPRS	0.023	1	0.159111
KIAA0391	0.022	1	0.152193
SMC6	0.022	1	0.152193
CSTF1	0.022	1	0.152193
SETX	0.022	1	0.152193
GSTK1	0.022	1	0.152193
RAB14	0.022	1	0.152193
PHB	0.022	1	0.152193
FIBP	0.022	1	0.152193
NUP210	0.021	1	0.145275
UPF2	0.021	1	0.145275
AIFM1	0.021	1	0.145275
FANCI	0.021	1	0.145275
FLYWCH1	0.021	1	0.145275
IARS2	0.021	1	0.145275
CPSF2	0.021	1	0.145275
PEX10	0.02	1	0.138357
MKI67	0.02	1	0.138357
PRKAR2A	0.02	1	0.138357
ATPAF1	0.02	1	0.138357
CAPZA1	0.02	1	0.138357
ADRM1	0.02	1	0.138357
WDR82	0.02	1	0.138357
MRPS5	0.02	1	0.138357
MACROD1	0.02	1	0.138357
CSNK1A1	0.02	1	0.138357
STK19	0.02	1	0.138357
MED14	0.02	1	0.138357
GLDC	0.019	1	0.131439
PLCG1	0.019	1	0.131439
VPS54	0.019	1	0.131439
DDX19B	0.019	1	0.131439
AQR	0.019	1	0.131439
RANGAP1	0.019	1	0.131439
SLC25A11	0.019	1	0.131439
PIK3R4	0.019	1	0.131439
MTP18	0.019	1	0.131439
SLC38A2	0.019	1	0.131439
YWHAB	0.018	1	0.124521
LYPLA1	0.018	1	0.124521
MYBBP1A	0.018	1	0.124521
COMT	0.018	1	0.124521
PCBP2	0.018	1	0.124521
IDH3A	0.018	1	0.124521
TBC1D15	0.018	1	0.124521
USP39	0.018	1	0.124521
OTUB1	0.018	1	0.124521
ZNF768	0.018	1	0.124521
VPS29	0.018	1	0.124521
PHLDB2	0.017	1	0.117604
RPL14	0.017	1	0.117604
EEF1G	0.017	1	0.117604
STOML2	0.017	1	0.117604
RBM33	0.017	1	0.117604
EXO1	0.017	1	0.117604
L2HGDH	0.017	1	0.117604
KPNA5	0.017	1	0.117604
FOXRED1	0.017	1	0.117604
MRPL53	0.017	1	0.117604
CWC22	0.016	1	0.110686
TIAL1	0.016	1	0.110686
RPL34	0.016	1	0.110686
CTTN	0.016	1	0.110686
HEATR1	0.016	1	0.110686
ETFB	0.016	1	0.110686
BDH1	0.016	1	0.110686
TSNAX	0.016	1	0.110686
PMM2	0.015	1	0.103768
INPPL1	0.015	1	0.103768
PHKA1	0.015	1	0.103768
AP3D1	0.015	1	0.103768
NSUN3	0.015	1	0.103768
ARL10	0.015	1	0.103768
RHOT2	0.015	1	0.103768
CAPN1	0.014	1	0.09685
TRMT1	0.014	1	0.09685
ACTL6A	0.014	1	0.09685
GSE1	0.014	1	0.09685
HELLS	0.013	1	0.0899321
UBE2N	0.013	1	0.0899321
LARS2	0.013	1	0.0899321
TMEM111	0.013	1	0.0899321
UBR5	0.013	1	0.0899321
IDH3B	0.013	1	0.0899321
KIFC1	0.012	1	0.0830142
NOC3L	0.012	1	0.0830142
VCL	0.012	1	0.0830142
SHPK	0.012	1	0.0830142
ARMCX3	0.012	1	0.0830142
RPS2	0.012	1	0.0830142
WDR26	0.012	1	0.0830142
42249	0.012	1	0.0830142
EPPK1	0.012	1	0.0830142
C22ORF28	0.012	1	0.0830142
CAPZA2	0.012	1	0.0830142
PLOD1	0.012	1	0.0830142
RPL7A	0.011	1	0.0760964
HIC2	0.011	1	0.0760964
HSPA1A	0.011	1	0.0760964
TOPBP1	0.011	1	0.0760964
FECH	0.011	1	0.0760964
AIMP1	0.011	1	0.0760964
CHD4	0.011	1	0.0760964
SNX2	0.011	1	0.0760964
SOAT1	0.011	1	0.0760964
SNRPD3	0.011	1	0.0760964
SLC25A25	0.01	1	0.0691785
ATL3	0.01	1	0.0691785
TNPO1	0.01	1	0.0691785
MCCC1	0.01	1	0.0691785
ACAA1	0.01	1	0.0691785
FASTKD2	0.01	1	0.0691785
PSMD4	0.009	1	0.0622607
PEX3	0.009	1	0.0622607
DDX56	0.009	1	0.0622607
DDX54	0.009	1	0.0622607
PUS1	0.009	1	0.0622607
RAC3	0.009	1	0.0622607
PDK3	0.009	1	0.0622607
WIZ	0.009	1	0.0622607
NT5C3	0.009	1	0.0622607
DNPEP	0.009	1	0.0622607
SPTBN1	0.008	1	0.0553428
TNRC18	0.008	1	0.0553428
CBX8	0.008	1	0.0553428
RING1	0.008	1	0.0553428
RPN2	0.008	1	0.0553428
INTS10	0.008	1	0.0553428
YWHAQ	0.007	1	0.048425
SAE1	0.007	1	0.048425
PRDX3	0.007	1	0.048425
GANAB	0.007	1	0.048425
NSDHL	0.007	1	0.048425
TST	0.007	1	0.048425
THAP11	0.007	1	0.048425
KIF4A	0.006	1	0.0415071
CDC25C	0.006	1	0.0415071
IKBKB	0.006	1	0.0415071
CHUK	0.006	1	0.0415071
TES	0.006	1	0.0415071
CRTAP	0.006	1	0.0415071
DDX19A	0.006	1	0.0415071
TFRC	0.006	1	0.0415071
FLAD1	0.006	1	0.0415071
SPTLC2	0.006	1	0.0415071
HAT1	0.006	1	0.0415071
EFHA1	0.006	1	0.0415071
GLS	0.005	1	0.0345893
NUP188	0.005	1	0.0345893
TMEM38B	0.005	1	0.0345893
SND1	0.005	1	0.0345893
DDOST	0.005	1	0.0345893
NEK9	0.005	1	0.0345893
TRMU	0.005	1	0.0345893
HNRNPM	0.004	1	0.0276714
AURKB	0.004	1	0.0276714
TRIP13	0.004	1	0.0276714
YIF1B	0.004	1	0.0276714
SBNO1	0.004	1	0.0276714
SRP54	0.004	1	0.0276714
RNMTL1	0.004	1	0.0276714
CCNT1	0.003	1	0.0207536
HSD17B11	0.003	1	0.0207536
PNKP	0.003	1	0.0207536
MFN1	0.003	1	0.0207536
NCBP2	0.003	1	0.0207536
PRPF31	0.003	1	0.0207536
GTF2H4	0.003	1	0.0207536
UQCRC2	0.003	1	0.0207536
FAHD1	0.003	1	0.0207536
SSRP1	0.002	1	0.0138357
DTL	0.002	1	0.0138357
MT-CO1	0.002	1	0.0138357
CTNND1	0.002	1	0.0138357
GNL3	0.002	1	0.0138357
C3ORF17	0.002	1	0.0138357
INADL	0.002	1	0.0138357
SF3A3	0.002	1	0.0138357
COPB2	0.002	1	0.0138357
GPT2	0.002	1	0.0138357
DHX15	0.002	1	0.0138357
TFB1M	0.002	1	0.0138357
ALDH18A1	0.002	1	0.0138357
SHPRH	0.002	1	0.0138357
SENP8	0.002	1	0.0138357
UTP11L	0.001	1	0.00691785
ZYG11B	0.001	1	0.00691785
RAB5C	0.001	1	0.00691785
AP2M1	0.001	1	0.00691785
PRDX2	0.001	1	0.00691785
SACS	0.001	1	0.00691785
UBXN1	0.001	1	0.00691785
POLR3B	0	1	0
MAP1S	0	1	0
PRDX4	0	1	0
DNAJA1	0	1	0
MED24	0	1	0
RRAS2	0	1	0
TP53RK	0	1	0
SSR4	0	1	0
CDK12	0	1	0
TTC19	0	1	0
SLC25A32	0	1	0
TBL3	0	1	0
NUTF2	0	1	0
FBXO7	0	1	0
NT5DC2	0	1	0
IDH2	-0.001	1	-0.00691785
ELAC2	-0.001	1	-0.00691785
NVL	-0.001	1	-0.00691785
ERO1LB	-0.002	1	-0.0138357
CLGN	-0.002	1	-0.0138357
SCP2	-0.002	1	-0.0138357
STOM	-0.002	1	-0.0138357
IRF3	-0.002	1	-0.0138357
NECAP2	-0.002	1	-0.0138357
RAB6A	-0.002	1	-0.0138357
PPP4C	-0.002	1	-0.0138357
TRMT2B	-0.002	1	-0.0138357
ARMC1	-0.003	1	-0.0207536
CEPT1	-0.003	1	-0.0207536
PAPOLG	-0.003	1	-0.0207536
PDCD11	-0.003	1	-0.0207536
TAF6L	-0.003	1	-0.0207536
PHF8	-0.003	1	-0.0207536
RAB6B	-0.003	1	-0.0207536
PGS1	-0.003	1	-0.0207536
AVL9	-0.004	1	-0.0276714
B3GALTL	-0.004	1	-0.0276714
PDCD4	-0.004	1	-0.0276714
NUP160	-0.004	1	-0.0276714
ZC3HAV1	-0.004	1	-0.0276714
SPG7	-0.004	1	-0.0276714
SCRIB	-0.004	1	-0.0276714
EXOSC10	-0.004	1	-0.0276714
EIF3A	-0.004	1	-0.0276714
CDK6	-0.004	1	-0.0276714
VPS35	-0.004	1	-0.0276714
MRPS27	-0.004	1	-0.0276714
THOC2	-0.004	1	-0.0276714
EYA4	-0.004	1	-0.0276714
TRMT11	-0.004	1	-0.0276714
ORC1L	-0.004	1	-0.0276714
RPL36AL	-0.005	1	-0.0345893
ATP5L	-0.005	1	-0.0345893
VPS45	-0.005	1	-0.0345893
RPS9	-0.005	1	-0.0345893
HADHB	-0.005	1	-0.0345893
MCM3AP	-0.005	1	-0.0345893
PDE12	-0.005	1	-0.0345893
ELOVL4	-0.006	1	-0.0415071
KPNA4	-0.006	1	-0.0415071
PSMA4	-0.006	1	-0.0415071
ACTR2	-0.006	1	-0.0415071
C1ORF57	-0.006	1	-0.0415071
MINA	-0.006	1	-0.0415071
SF3B3	-0.006	1	-0.0415071
EIF4A2	-0.006	1	-0.0415071
CARS2	-0.007	1	-0.048425
SEC23A	-0.007	1	-0.048425
INTS9	-0.007	1	-0.048425
AFG3L2	-0.007	1	-0.048425
ABCD3	-0.007	1	-0.048425
DIS3	-0.007	1	-0.048425
BUB1B	-0.007	1	-0.048425
POLR2E	-0.007	1	-0.048425
SUMF2	-0.008	1	-0.0553428
CDK9	-0.008	1	-0.0553428
ALDH2	-0.008	1	-0.0553428
FTSJ3	-0.008	1	-0.0553428
ZMYM2	-0.008	1	-0.0553428
VARS	-0.008	1	-0.0553428
KIAA1033	-0.008	1	-0.0553428
KIAA0564	-0.008	1	-0.0553428
TXN	-0.008	1	-0.0553428
YWHAZ	-0.009	1	-0.0622607
ATAD1	-0.009	1	-0.0622607
CPEB4	-0.009	1	-0.0622607
PSMC2	-0.009	1	-0.0622607
FARS2	-0.009	1	-0.0622607
NDUFA6	-0.009	1	-0.0622607
SFXN1	-0.009	1	-0.0622607
RPS28	-0.009	1	-0.0622607
EIF5B	-0.009	1	-0.0622607
ATRX	-0.009	1	-0.0622607
YARS2	-0.009	1	-0.0622607
GTPBP8	-0.009	1	-0.0622607
PDHB	-0.009	1	-0.0622607
GFM2	-0.009	1	-0.0622607
MAP4K5	-0.009	1	-0.0622607
HADH	-0.009	1	-0.0622607
WDR33	-0.01	1	-0.0691785
KIDINS220	-0.01	1	-0.0691785
PRKCI	-0.01	1	-0.0691785
TNPO2	-0.01	1	-0.0691785
GAK	-0.01	1	-0.0691785
TRM1L	-0.01	1	-0.0691785
FBXL12	-0.01	1	-0.0691785
DECR2	-0.011	1	-0.0760964
HIST1H2BJ	-0.011	1	-0.0760964
TBCD	-0.011	1	-0.0760964
