name	logFC	P.Value	t
PECI	-0.014	1	-0.0800243
HNRNPUL2	-0.014	1	-0.0800243
LRRC40	-0.014	1	-0.0800243
TUBB4	-0.014	1	-0.0800243
TUBB6	-0.014	1	-0.0800243
LMAN1	-0.015	1	-0.0857404
SAP18	-0.015	1	-0.0857404
PCID2	-0.015	1	-0.0857404
AFG3L2	-0.015	1	-0.0857404
TTC5	-0.015	1	-0.0857404
BCOR	-0.015	1	-0.0857404
SARS	-0.015	1	-0.0857404
TUBB2B	-0.015	1	-0.0857404
TUBB3	-0.015	1	-0.0857404
RTN4	-0.016	1	-0.0914564
WBSCR16	-0.016	1	-0.0914564
PUM1	-0.016	1	-0.0914564
RNF213	-0.016	1	-0.0914564
IPO9	-0.016	1	-0.0914564
SYNCRIP	-0.016	1	-0.0914564
ALDH1B1	-0.016	1	-0.0914564
SLC12A6	-0.017	1	-0.0971724
FOXP4	-0.017	1	-0.0971724
SMARCA5	-0.017	1	-0.0971724
MASTL	-0.017	1	-0.0971724
PSME3	-0.017	1	-0.0971724
CUL5	-0.017	1	-0.0971724
EIF4A2	-0.017	1	-0.0971724
DCLRE1A	-0.017	1	-0.0971724
TNRC6A	-0.017	1	-0.0971724
TRUB2	-0.018	1	-0.102888
PFN1	-0.018	1	-0.102888
FITM2	-0.018	1	-0.102888
CRTAP	-0.018	1	-0.102888
FLYWCH1	-0.018	1	-0.102888
EIF3D	-0.018	1	-0.102888
TMEM111	-0.018	1	-0.102888
CSTF3	-0.018	1	-0.102888
VARS	-0.018	1	-0.102888
DHX34	-0.018	1	-0.102888
FANCD2	-0.018	1	-0.102888
CIRH1A	-0.018	1	-0.102888
MRPL27	-0.019	1	-0.108604
SMC6	-0.019	1	-0.108604
DDX31	-0.019	1	-0.108604
HIP1R	-0.019	1	-0.108604
PTRH2	-0.019	1	-0.108604
DCP1B	-0.019	1	-0.108604
RFC3	-0.02	1	-0.11432
RPS6	-0.02	1	-0.11432
GTPBP10	-0.02	1	-0.11432
FASTKD5	-0.02	1	-0.11432
OSGEP	-0.02	1	-0.11432
PSMC6	-0.02	1	-0.11432
IGF2BP3	-0.02	1	-0.11432
SLC25A12	-0.02	1	-0.11432
GUF1	-0.02	1	-0.11432
DUSP9	-0.02	1	-0.11432
RBM15	-0.021	1	-0.120036
RPL7L1	-0.021	1	-0.120036
IWS1	-0.021	1	-0.120036
CTPS	-0.021	1	-0.120036
NECAP2	-0.021	1	-0.120036
C10ORF58	-0.021	1	-0.120036
GCLM	-0.021	1	-0.120036
METT11D1	-0.022	1	-0.125753
ZNF687	-0.022	1	-0.125753
GNA12	-0.022	1	-0.125753
RHBDD2	-0.022	1	-0.125753
RPS7	-0.022	1	-0.125753
PAICS	-0.023	1	-0.131469
RPS4X	-0.023	1	-0.131469
MAPK9	-0.023	1	-0.131469
RRAS2	-0.023	1	-0.131469
DOCK6	-0.023	1	-0.131469
LKAP	-0.023	1	-0.131469
COPA	-0.023	1	-0.131469
KPNA2	-0.023	1	-0.131469
MTHFD2	-0.023	1	-0.131469
PDCD6	-0.023	1	-0.131469
RPL26L1	-0.024	1	-0.137185
TAF1	-0.024	1	-0.137185
RAD21	-0.024	1	-0.137185
UTP18	-0.024	1	-0.137185
UBE4B	-0.024	1	-0.137185
PSMD11	-0.024	1	-0.137185
SPTLC1	-0.025	1	-0.142901
CCNT1	-0.025	1	-0.142901
CAD	-0.025	1	-0.142901
BMS1	-0.025	1	-0.142901
HNRNPL	-0.025	1	-0.142901
UNC45A	-0.025	1	-0.142901
IPO11	-0.025	1	-0.142901
ORC3L	-0.025	1	-0.142901
C9ORF64	-0.025	1	-0.142901
OSBP	-0.025	1	-0.142901
PLOD2	-0.025	1	-0.142901
ULK3	-0.025	1	-0.142901
RPL26	-0.026	1	-0.148617
TAF5	-0.026	1	-0.148617
RPP14	-0.026	1	-0.148617
AP3D1	-0.026	1	-0.148617
GGA2	-0.026	1	-0.148617
MGEA5	-0.026	1	-0.148617
SMARCD2	-0.027	1	-0.154333
C3ORF31	-0.027	1	-0.154333
TRAPPC5	-0.027	1	-0.154333
HIGD1A	-0.027	1	-0.154333
TRMT6	-0.027	1	-0.154333
TOMM40	-0.028	1	-0.160049
POLDIP3	-0.028	1	-0.160049
GCN1L1	-0.028	1	-0.160049
SERPINH1	-0.028	1	-0.160049
TUBB	-0.028	1	-0.160049
TCOF1	-0.029	1	-0.165765
CSTB	-0.029	1	-0.165765
PIK3C2A	-0.029	1	-0.165765
GALK1	-0.029	1	-0.165765
ACSL1	-0.029	1	-0.165765
TGFBRAP1	-0.029	1	-0.165765
VAPB	-0.029	1	-0.165765
SYNE2	-0.03	1	-0.171481
ZMYM4	-0.03	1	-0.171481
NOL10	-0.03	1	-0.171481
DDX19B	-0.03	1	-0.171481
DHX15	-0.03	1	-0.171481
NDUFS1	-0.03	1	-0.171481
ZNF768	-0.03	1	-0.171481
SFXN3	-0.03	1	-0.171481
TUBB2A	-0.03	1	-0.171481
AP2A2	-0.03	1	-0.171481
ADAR	-0.031	1	-0.177197
RAD54L2	-0.031	1	-0.177197
LSM12	-0.032	1	-0.182913
PTPN2	-0.032	1	-0.182913
USP38	-0.032	1	-0.182913
MBD4	-0.032	1	-0.182913
EGLN1	-0.032	1	-0.182913
FOXP2	-0.033	1	-0.188629
HIST1H1C	-0.033	1	-0.188629
DARS	-0.033	1	-0.188629
ATL1	-0.033	1	-0.188629
GGCX	-0.033	1	-0.188629
ELOVL1	-0.034	1	-0.194345
ZNF8	-0.034	1	-0.194345
BAT5	-0.034	1	-0.194345
FOXP1	-0.034	1	-0.194345
TALDO1	-0.034	1	-0.194345
PSEN1	-0.034	1	-0.194345
ABCC1	-0.035	1	-0.200061
UBA2	-0.035	1	-0.200061
STXBP2	-0.035	1	-0.200061
EFR3A	-0.035	1	-0.200061
RIF1	-0.035	1	-0.200061
XRN2	-0.035	1	-0.200061
RRM1	-0.035	1	-0.200061
UBR4	-0.035	1	-0.200061
SEC24C	-0.036	1	-0.205777
COPB1	-0.036	1	-0.205777
AP3S1	-0.036	1	-0.205777
SMC4	-0.036	1	-0.205777
RFC5	-0.036	1	-0.205777
LNPEP	-0.036	1	-0.205777
MGST1	-0.037	1	-0.211493
AVL9	-0.037	1	-0.211493
RPL35A	-0.037	1	-0.211493
CWF19L1	-0.037	1	-0.211493
DDX10	-0.037	1	-0.211493
RPL35	-0.037	1	-0.211493
PRKDC	-0.037	1	-0.211493
XPNPEP3	-0.037	1	-0.211493
HNRNPA0	-0.037	1	-0.211493
SLC25A17	-0.037	1	-0.211493
RPP30	-0.037	1	-0.211493
HSPD1	-0.037	1	-0.211493
C2ORF56	-0.037	1	-0.211493
SUCLG1	-0.038	1	-0.217209
MPV17	-0.038	1	-0.217209
MAP1S	-0.038	1	-0.217209
ANKLE2	-0.038	1	-0.217209
TRIM33	-0.038	1	-0.217209
NAT14	-0.038	1	-0.217209
WDR19	-0.039	1	-0.222925
DYNC1LI1	-0.039	1	-0.222925
ZNF773	-0.039	1	-0.222925
CDK2	-0.039	1	-0.222925
CDK1	-0.039	1	-0.222925
MAT2A	-0.039	1	-0.222925
TSC2	-0.04	1	-0.228641
HMGCL	-0.04	1	-0.228641
SURF4	-0.04	1	-0.228641
TNPO2	-0.04	1	-0.228641
DIS3	-0.04	1	-0.228641
CDK5RAP3	-0.04	1	-0.228641
XPO1	-0.04	1	-0.228641
LGTN	-0.04	1	-0.228641
YEATS2	-0.04	1	-0.228641
PDPK1	-0.04	1	-0.228641
SLC25A10	-0.041	1	-0.234357
RPL5	-0.041	1	-0.234357
NSUN2	-0.041	1	-0.234357
STRAP	-0.041	1	-0.234357
MYCBP2	-0.041	1	-0.234357
LRRC14	-0.041	1	-0.234357
RNMTL1	-0.041	1	-0.234357
POLA1	-0.041	1	-0.234357
TUBGCP2	-0.041	1	-0.234357
C2ORF44	-0.041	1	-0.234357
ZNF598	-0.042	1	-0.240073
ATP1A2	-0.042	1	-0.240073
NUP188	-0.042	1	-0.240073
UPP1	-0.042	1	-0.240073
ZNF638	-0.042	1	-0.240073
MRPS34	-0.042	1	-0.240073
ERGIC1	-0.042	1	-0.240073
RETSAT	-0.042	1	-0.240073
RCOR3	-0.042	1	-0.240073
THOC3	-0.043	1	-0.245789
ITPR2	-0.043	1	-0.245789
EIF4A3	-0.043	1	-0.245789
SNX2	-0.043	1	-0.245789
INTS4	-0.043	1	-0.245789
TMEM14C	-0.044	1	-0.251505
CTU1	-0.044	1	-0.251505
SEC63	-0.044	1	-0.251505
MRPS22	-0.044	1	-0.251505
EYA4	-0.044	1	-0.251505
FUK	-0.044	1	-0.251505
CPSF1	-0.044	1	-0.251505
KIAA0090	-0.044	1	-0.251505
MAPKAPK2	-0.044	1	-0.251505
QKI	-0.045	1	-0.257221
MAP4K3	-0.045	1	-0.257221
PLOD1	-0.045	1	-0.257221
PIK3C3	-0.045	1	-0.257221
SCYL1	-0.045	1	-0.257221
PARS2	-0.046	1	-0.262937
GNL3	-0.046	1	-0.262937
NOB1	-0.046	1	-0.262937
CSNK1A1	-0.046	1	-0.262937
DYNC2H1	-0.046	1	-0.262937
ELAC2	-0.046	1	-0.262937
MTHFD1	-0.046	1	-0.262937
ACTL6A	-0.046	1	-0.262937
RHOT2	-0.046	1	-0.262937
RACGAP1	-0.047	1	-0.268653
IQGAP1	-0.047	1	-0.268653
PCK2	-0.047	1	-0.268653
SMG8	-0.048	1	-0.274369
ZNF703	-0.048	1	-0.274369
MPP2	-0.048	1	-0.274369
TMEM56	-0.048	1	-0.274369
ZNF503	-0.048	1	-0.274369
SAR1B	-0.048	1	-0.274369
KIAA1543	-0.049	1	-0.280085
CRTC2	-0.049	1	-0.280085
PES1	-0.049	1	-0.280085
DTYMK	-0.049	1	-0.280085
EDRF1	-0.049	1	-0.280085
ATR	-0.05	1	-0.285801
POLR2L	-0.05	1	-0.285801
CBX2	-0.05	1	-0.285801
MRPS25	-0.051	1	-0.291517
PDF	-0.051	1	-0.291517
WDR7	-0.051	1	-0.291517
SACS	-0.051	1	-0.291517
IGF2BP2	-0.051	1	-0.291517
DCP2	-0.051	1	-0.291517
RCC2	-0.052	1	-0.297233
ZZEF1	-0.052	1	-0.297233
POLRMT	-0.052	1	-0.297233
NEDD4L	-0.052	1	-0.297233
NEDD4	-0.052	1	-0.297233
ZNF281	-0.052	1	-0.297233
MTG1	-0.052	1	-0.297233
CTSA	-0.053	1	-0.302949
NOP14	-0.053	1	-0.302949
PAK4	-0.053	1	-0.302949
WDR3	-0.053	1	-0.302949
TAOK2	-0.053	1	-0.302949
AP1B1	-0.053	1	-0.302949
FDPS	-0.053	1	-0.302949
MPST	-0.053	1	-0.302949
DHX37	-0.054	1	-0.308665
C14ORF21	-0.054	1	-0.308665
MIB2	-0.055	1	-0.314381
MTA2	-0.055	1	-0.314381
NSUN4	-0.055	1	-0.314381
GEMIN5	-0.055	1	-0.314381
ALG12	-0.055	1	-0.314381
CACYBP	-0.055	1	-0.314381
MRPL4	-0.056	1	-0.320097
SPC24	-0.056	1	-0.320097
YTHDC2	-0.056	1	-0.320097
AP3B1	-0.056	1	-0.320097
MTCH1	-0.056	1	-0.320097
HSPA4	-0.056	1	-0.320097
NUP214	-0.056	1	-0.320097
FASN	-0.056	1	-0.320097
PKN1	-0.056	1	-0.320097
TUBA1B	-0.056	1	-0.320097
ARHGAP8	-0.057	1	-0.325813
TOR1AIP1	-0.057	1	-0.325813
DDX19A	-0.057	1	-0.325813
IDH3A	-0.057	1	-0.325813
GLUD2	-0.057	1	-0.325813
HSP90AA1	-0.057	1	-0.325813
IKBKAP	-0.057	1	-0.325813
NUP107	-0.057	1	-0.325813
NUP153	-0.057	1	-0.325813
ZFHX4	-0.057	1	-0.325813
C21ORF33	-0.057	1	-0.325813
ALDH1A2	-0.057	1	-0.325813
DSCR3	-0.057	1	-0.325813
PLEKHG1	-0.057	1	-0.325813
ABTB2	-0.058	1	-0.331529
RING1	-0.058	1	-0.331529
TBRG4	-0.058	1	-0.331529
UQCRC2	-0.058	1	-0.331529
DDX47	-0.058	1	-0.331529
CLPX	-0.058	1	-0.331529
IDH3B	-0.058	1	-0.331529
PCBP1	-0.059	1	-0.337245
NBN	-0.059	1	-0.337245
DPY19L1	-0.06	1	-0.342961
ZNF92	-0.06	1	-0.342961
LIN54	-0.06	1	-0.342961
SIN3A	-0.06	1	-0.342961
ERAL1	-0.06	1	-0.342961
TIPRL	-0.06	1	-0.342961
PAFAH1B3	-0.06	1	-0.342961
TYW3	-0.061	1	-0.348677
GPT2	-0.061	1	-0.348677
DDX24	-0.061	1	-0.348677
ACOT8	-0.061	1	-0.348677
NUP88	-0.061	1	-0.348677
ACAD10	-0.061	1	-0.348677
CYB5R1	-0.061	1	-0.348677
LMF2	-0.062	1	-0.354393
OSTC	-0.062	1	-0.354393
HTT	-0.062	1	-0.354393
RCL1	-0.062	1	-0.354393
HSD17B4	-0.062	1	-0.354393
CDIPT	-0.062	1	-0.354393
NOC4L	-0.062	1	-0.354393
MMS19	-0.062	1	-0.354393
CXXC1	-0.063	1	-0.360109
KIFC1	-0.063	1	-0.360109
SMARCA4	-0.063	1	-0.360109
EIF2B5	-0.063	1	-0.360109
GNE	-0.063	1	-0.360109
MAGED1	-0.063	1	-0.360109
IFIT5	-0.063	1	-0.360109
ANKHD1	-0.064	1	-0.365825
RPL22	-0.064	1	-0.365825
AIMP2	-0.064	1	-0.365825
QPCTL	-0.064	1	-0.365825
SPCS3	-0.064	1	-0.365825
PKP4	-0.065	1	-0.371542
CDC42EP1	-0.065	1	-0.371542
CORO7	-0.066	1	-0.377258
OXA1L	-0.066	1	-0.377258
AK3L1	-0.066	1	-0.377258
ALAS1	-0.066	1	-0.377258
SFXN2	-0.066	1	-0.377258
RBBP4	-0.066	1	-0.377258
IMPA1	-0.066	1	-0.377258
QARS	-0.066	1	-0.377258
MORF4L1	-0.066	1	-0.377258
EIF3E	-0.066	1	-0.377258
NCOR1	-0.066	1	-0.377258
ADCK1	-0.067	1	-0.382974
DBN1	-0.067	1	-0.382974
HLA-A	-0.067	1	-0.382974
ADD2	-0.067	1	-0.382974
GANAB	-0.067	1	-0.382974
AGPAT1	-0.067	1	-0.382974
SRPR	-0.067	1	-0.382974
WRNIP1	-0.067	1	-0.382974
TBL3	-0.067	1	-0.382974
NMD3	-0.067	1	-0.382974
SLC3A2	-0.067	1	-0.382974
BRP44	-0.067	1	-0.382974
SNRPB	-0.068	1	-0.38869
TMPO	-0.068	1	-0.38869
MARK3	-0.068	1	-0.38869
PSMA4	-0.068	1	-0.38869
ARHGEF2	-0.068	1	-0.38869
C1ORF57	-0.068	1	-0.38869
EPRS	-0.068	1	-0.38869
PDCD6IP	-0.068	1	-0.38869
CDC23	-0.068	1	-0.38869
METTL7A	-0.068	1	-0.38869
TMEM33	-0.069	1	-0.394406
ZC3HC1	-0.069	1	-0.394406
TM7SF2	-0.069	1	-0.394406
CLK3	-0.069	1	-0.394406
NKIRAS2	-0.069	1	-0.394406
LETMD1	-0.07	1	-0.400122
RPS3A	-0.07	1	-0.400122
FLNA	-0.07	1	-0.400122
HCFC1	-0.07	1	-0.400122
DNAJC10	-0.07	1	-0.400122
FIGNL1	-0.07	1	-0.400122
FH	-0.07	1	-0.400122
PRCP	-0.07	1	-0.400122
BAT2L2	-0.07	1	-0.400122
ZCCHC11	-0.07	1	-0.400122
RRP1B	-0.071	1	-0.405838
EDC4	-0.071	1	-0.405838
CIZ1	-0.071	1	-0.405838
NCBP1	-0.071	1	-0.405838
DOCK7	-0.071	1	-0.405838
RFC2	-0.071	1	-0.405838
ACTR2	-0.071	1	-0.405838
IARS	-0.071	1	-0.405838
GPKOW	-0.071	1	-0.405838
ACSL3	-0.071	1	-0.405838
METTL11A	-0.071	1	-0.405838
HP1BP3	-0.072	1	-0.411554
TEX10	-0.072	1	-0.411554
SMARCA1	-0.072	1	-0.411554
KIAA1279	-0.072	1	-0.411554
RPL23	-0.073	1	-0.41727
SACM1L	-0.073	1	-0.41727
WLS	-0.074	1	-0.422986
RPL10A	-0.074	1	-0.422986
SLC25A35	-0.074	1	-0.422986
SASS6	-0.074	1	-0.422986
AKAP1	-0.074	1	-0.422986
ALDH7A1	-0.074	1	-0.422986
SCYL2	-0.074	1	-0.422986
ARL6	-0.074	1	-0.422986
RNASEN	-0.074	1	-0.422986
ABCF2	-0.074	1	-0.422986
IFT172	-0.074	1	-0.422986
DHCR24	-0.075	1	-0.428702
GMPPB	-0.075	1	-0.428702
PRMT10	-0.075	1	-0.428702
API5	-0.075	1	-0.428702
ECM29	-0.075	1	-0.428702
DCAKD	-0.075	1	-0.428702
QTRTD1	-0.075	1	-0.428702
NDUFB10	-0.075	1	-0.428702
PGK1	-0.075	1	-0.428702
LARP1B	-0.076	1	-0.434418
APOOL	-0.076	1	-0.434418
COMT	-0.076	1	-0.434418
HSD17B12	-0.076	1	-0.434418
TMEM165	-0.076	1	-0.434418
MRPL38	-0.076	1	-0.434418
UBA1	-0.076	1	-0.434418
WDR11	-0.076	1	-0.434418
SMEK2	-0.077	1	-0.440134
TRRAP	-0.077	1	-0.440134
PSMD6	-0.077	1	-0.440134
UGDH	-0.077	1	-0.440134
ACSF2	-0.077	1	-0.440134
TRNT1	-0.077	1	-0.440134
TPRKB	-0.077	1	-0.440134
MRPS5	-0.078	1	-0.44585
HSP90AB1	-0.078	1	-0.44585
HK1	-0.078	1	-0.44585
GPI	-0.078	1	-0.44585
RPA3	-0.078	1	-0.44585
YY1	-0.079	1	-0.451566
INTS1	-0.079	1	-0.451566
VARS2	-0.079	1	-0.451566
POLD2	-0.079	1	-0.451566
SRM	-0.079	1	-0.451566
RPS15A	-0.079	1	-0.451566
TTN	-0.08	1	-0.457282
HUS1	-0.08	1	-0.457282
ZADH2	-0.08	1	-0.457282
CIT	-0.081	1	-0.462998
RFT1	-0.081	1	-0.462998
DNAJB1	-0.081	1	-0.462998
NKRF	-0.081	1	-0.462998
MRPL16	-0.081	1	-0.462998
HDLBP	-0.081	1	-0.462998
RPL27	-0.082	1	-0.468714
DOCK9	-0.082	1	-0.468714
ANKFY1	-0.082	1	-0.468714
SPTLC2	-0.082	1	-0.468714
HOXA10	-0.082	1	-0.468714
DNAH5	-0.083	1	-0.47443
SHPK	-0.083	1	-0.47443
GTPBP1	-0.083	1	-0.47443
GLB1	-0.083	1	-0.47443
PMVK	-0.083	1	-0.47443
PRPF38B	-0.083	1	-0.47443
RPS3	-0.083	1	-0.47443
CCT7	-0.083	1	-0.47443
BUB3	-0.083	1	-0.47443
WDR33	-0.084	1	-0.480146
DECR2	-0.084	1	-0.480146
SRP14	-0.084	1	-0.480146
SAV1	-0.084	1	-0.480146
OXNAD1	-0.084	1	-0.480146
LYPLA2	-0.084	1	-0.480146
TMEM177	-0.085	1	-0.485862
EED	-0.085	1	-0.485862
CHORDC1	-0.085	1	-0.485862
FBL	-0.085	1	-0.485862
GALNT1	-0.086	1	-0.491578
AP2M1	-0.086	1	-0.491578
MED1	-0.086	1	-0.491578
GAA	-0.086	1	-0.491578
ACTR1B	-0.086	1	-0.491578
SLC1A4	-0.086	1	-0.491578
MKI67	-0.087	1	-0.497294
NOC3L	-0.087	1	-0.497294
ERGIC3	-0.087	1	-0.497294
GTF2I	-0.087	1	-0.497294
PCMT1	-0.087	1	-0.497294
MDH2	-0.088	1	-0.50301
SUCLA2	-0.088	1	-0.50301
RPL21	-0.088	1	-0.50301
CNOT6	-0.088	1	-0.50301
BZW1	-0.088	1	-0.50301
RPL9	-0.088	1	-0.50301
RMI2	-0.089	1	-0.508726
SLC25A3	-0.089	1	-0.508726
SNTB2	-0.089	1	-0.508726
SUMF2	-0.089	1	-0.508726
DDX6	-0.089	1	-0.508726
KIF14	-0.089	1	-0.508726
HDAC6	-0.089	1	-0.508726
HSPA9	-0.089	1	-0.508726
AP2B1	-0.089	1	-0.508726
SPEN	-0.09	1	-0.514442
MT-CO1	-0.09	1	-0.514442
SESN2	-0.09	1	-0.514442
RPS6KA3	-0.09	1	-0.514442
C12ORF10	-0.09	1	-0.514442
MRPL15	-0.09	1	-0.514442
ATXN2L	-0.09	1	-0.514442
XPO6	-0.09	1	-0.514442
TCF25	-0.091	1	-0.520158
TACO1	-0.091	1	-0.520158
WDR1	-0.091	1	-0.520158
FEN1	-0.091	1	-0.520158
ACOT7	-0.091	1	-0.520158
GTF3C2	-0.092	1	-0.525874
CHD8	-0.092	1	-0.525874
EIF4G2	-0.092	1	-0.525874
ZKSCAN4	-0.093	1	-0.53159
FARP1	-0.093	1	-0.53159
ATAD1	-0.093	1	-0.53159
PHB2	-0.093	1	-0.53159
IDH2	-0.093	1	-0.53159
RAB21	-0.093	1	-0.53159
USP9X	-0.093	1	-0.53159
DOCK1	-0.093	1	-0.53159
QRICH1	-0.093	1	-0.53159
HNRNPA2B1	-0.094	1	-0.537306
RBM45	-0.094	1	-0.537306
RPS10	-0.094	1	-0.537306
ZNF277	-0.094	1	-0.537306
GTF3C1	-0.094	1	-0.537306
TRIP13	-0.094	1	-0.537306
NUP50	-0.094	1	-0.537306
CBS	-0.094	1	-0.537306
CTU2	-0.094	1	-0.537306
AGTPBP1	-0.094	1	-0.537306
MAP4K5	-0.094	1	-0.537306
ADCK4	-0.094	1	-0.537306
PRKAA1	-0.094	1	-0.537306
ALDH4A1	-0.094	1	-0.537306
ITPK1	-0.094	1	-0.537306
ITPA	-0.095	1	-0.543022
RXRA	-0.095	1	-0.543022
PPA1	-0.095	1	-0.543022
RUVBL1	-0.096	1	-0.548738
PICALM	-0.096	1	-0.548738
PTPLB	-0.097	1	-0.554454
PSMD4	-0.097	1	-0.554454
DDX41	-0.097	1	-0.554454
NAA15	-0.097	1	-0.554454
SF3B3	-0.097	1	-0.554454
ZNF629	-0.098	1	-0.56017
PRKCD	-0.098	1	-0.56017
RBMS2	-0.099	1	-0.565886
FAM57A	-0.099	1	-0.565886
GTPBP2	-0.099	1	-0.565886
ABR	-0.099	1	-0.565886
IQGAP3	-0.099	1	-0.565886
EXO1	-0.099	1	-0.565886
COG5	-0.099	1	-0.565886
TRMT2A	-0.099	1	-0.565886
LASS1	-0.1	1	-0.571602
IFT122	-0.1	1	-0.571602
AGFG2	-0.1	1	-0.571602
PARD3	-0.101	1	-0.577318
ICMT	-0.101	1	-0.577318
IP6K1	-0.101	1	-0.577318
PLD3	-0.101	1	-0.577318
PFKL	-0.101	1	-0.577318
TEAD4	-0.102	1	-0.583034
RPF1	-0.102	1	-0.583034
DECR1	-0.102	1	-0.583034
VPS13A	-0.102	1	-0.583034
RAN	-0.102	1	-0.583034
WDR34	-0.102	1	-0.583034
P4HA1	-0.102	1	-0.583034
PSMB2	-0.103	1	-0.58875
MRE11A	-0.103	1	-0.58875
ERCC3	-0.103	1	-0.58875
PRKACB	-0.103	1	-0.58875
DARS2	-0.103	1	-0.58875
FADS1	-0.103	1	-0.58875
YWHAH	-0.104	1	-0.594466
UPF2	-0.104	1	-0.594466
AGK	-0.104	1	-0.594466
GSTP1	-0.104	1	-0.594466
EHD1	-0.104	1	-0.594466
TUBGCP4	-0.104	1	-0.594466
MTO1	-0.104	1	-0.594466
EXOSC3	-0.104	1	-0.594466
RPL32	-0.105	1	-0.600182
COX15	-0.105	1	-0.600182
LRBA	-0.105	1	-0.600182
SF3A3	-0.105	1	-0.600182
ANK3	-0.105	1	-0.600182
MTP18	-0.105	1	-0.600182
CYP51A1	-0.105	1	-0.600182
ZNF143	-0.106	1	-0.605898
DHCR7	-0.106	1	-0.605898
MFSD10	-0.106	1	-0.605898
SENP3	-0.106	1	-0.605898
RPS2	-0.106	1	-0.605898
ILVBL	-0.106	1	-0.605898
PTPN13	-0.106	1	-0.605898
PDLIM5	-0.107	1	-0.611615
SLC35B2	-0.107	1	-0.611615
EHHADH	-0.107	1	-0.611615
CLTC	-0.107	1	-0.611615
KIAA1797	-0.107	1	-0.611615
UBR1	-0.107	1	-0.611615
NPEPPS	-0.107	1	-0.611615
GK	-0.107	1	-0.611615
RABL2A	-0.107	1	-0.611615
MOSC2	-0.107	1	-0.611615
SPTAN1	-0.108	1	-0.617331
TCERG1	-0.108	1	-0.617331
AMOT	-0.108	1	-0.617331
DNM2	-0.108	1	-0.617331
CUL1	-0.108	1	-0.617331
SC5DL	-0.108	1	-0.617331
AP1M1	-0.108	1	-0.617331
PARVB	-0.108	1	-0.617331
RPL7A	-0.109	1	-0.623047
RDH13	-0.109	1	-0.623047
PSMA1	-0.11	1	-0.628763
RER1	-0.11	1	-0.628763
PHF6	-0.11	1	-0.628763
NUDT19	-0.11	1	-0.628763
XRCC3	-0.11	1	-0.628763
PDK3	-0.11	1	-0.628763
POLD1	-0.11	1	-0.628763
RPL38	-0.11	1	-0.628763
PSMD7	-0.11	1	-0.628763
DHFR	-0.11	1	-0.628763
SPNS1	-0.111	1	-0.634479
AIMP1	-0.111	1	-0.634479
COPS2	-0.111	1	-0.634479
ACSL4	-0.111	1	-0.634479
MAP3K7	-0.112	1	-0.640195
GTF2H3	-0.112	1	-0.640195
CTBP2	-0.112	1	-0.640195
CDK5	-0.112	1	-0.640195
TWF1	-0.112	1	-0.640195
ZDHHC17	-0.112	1	-0.640195
CISD1	-0.112	1	-0.640195
PPFIA1	-0.113	1	-0.645911
AMZ2	-0.113	1	-0.645911
AP2A1	-0.113	1	-0.645911
SLC25A15	-0.113	1	-0.645911
RPS6KA5	-0.113	1	-0.645911
PRKAA2	-0.113	1	-0.645911
PPP2CB	-0.113	1	-0.645911
ERO1LB	-0.114	1	-0.651627
PNO1	-0.114	1	-0.651627
ATP13A1	-0.114	1	-0.651627
SR140	-0.114	1	-0.651627
HNRNPR	-0.114	1	-0.651627
POLR3A	-0.114	1	-0.651627
ALKBH4	-0.114	1	-0.651627
RP9	-0.115	1	-0.657343
IMP3	-0.115	1	-0.657343
RPS25	-0.115	1	-0.657343
SRPRB	-0.115	1	-0.657343
SLC25A21	-0.115	1	-0.657343
PRPSAP1	-0.115	1	-0.657343
SLC35A3	-0.115	1	-0.657343
GTF3C5	-0.116	1	-0.663059
PPP3CA	-0.116	1	-0.663059
POLR2B	-0.116	1	-0.663059
SMUG1	-0.116	1	-0.663059
DIMT1L	-0.117	1	-0.668775
SMC2	-0.117	1	-0.668775
GMPPA	-0.117	1	-0.668775
UBAP2L	-0.117	1	-0.668775
PARG	-0.117	1	-0.668775
UTP11L	-0.118	1	-0.674491
COMMD2	-0.118	1	-0.674491
YIF1B	-0.118	1	-0.674491
RNF2	-0.118	1	-0.674491
TFB1M	-0.118	1	-0.674491
DUS2L	-0.118	1	-0.674491
SNX7	-0.118	1	-0.674491
VPS33B	-0.118	1	-0.674491
SULT1A1	-0.118	1	-0.674491
PYCR1	-0.119	1	-0.680207
RPL24	-0.119	1	-0.680207
GSK3A	-0.119	1	-0.680207
TMEM38B	-0.119	1	-0.680207
AMMECR1	-0.119	1	-0.680207
ANXA6	-0.12	1	-0.685923
APTX	-0.12	1	-0.685923
EIF2S1	-0.12	1	-0.685923
QRSL1	-0.12	1	-0.685923
FMR1	-0.121	1	-0.691639
CSTF1	-0.121	1	-0.691639
SPG7	-0.121	1	-0.691639
PARL	-0.121	1	-0.691639
CSDE1	-0.121	1	-0.691639
GMDS	-0.121	1	-0.691639
SLC25A46	-0.122	1	-0.697355
TM9SF3	-0.122	1	-0.697355
MOBKL1A	-0.122	1	-0.697355
MRPL23	-0.122	1	-0.697355
APRT	-0.122	1	-0.697355
MAD2L1BP	-0.123	1	-0.703071
FARP2	-0.123	1	-0.703071
YLPM1	-0.123	1	-0.703071
ARL5B	-0.123	1	-0.703071
UBLCP1	-0.123	1	-0.703071
NCKAP1	-0.123	1	-0.703071
CTSC	-0.124	1	-0.708787
