name	logFC	P.Value	t
CTPS2	0.083	1	0.71718
IFT122	0.083	1	0.71718
ZNF146	0.082	1	0.708642
RAB12	0.082	1	0.708642
ARL6IP6	0.082	1	0.708642
SRP9	0.082	1	0.708642
GRWD1	0.082	1	0.708642
SEC23A	0.082	1	0.708642
HCFC1	0.082	1	0.708642
BCL2L13	0.082	1	0.708642
RPS6	0.081	1	0.700104
GLDC	0.081	1	0.700104
EFHD1	0.081	1	0.700104
ORC2L	0.081	1	0.700104
SETX	0.081	1	0.700104
POLE	0.081	1	0.700104
IMP3	0.08	1	0.691566
PELO	0.08	1	0.691566
LMNB1	0.08	1	0.691566
RPS3A	0.08	1	0.691566
KIF23	0.079	1	0.683029
NDUFA13	0.079	1	0.683029
GNL3	0.079	1	0.683029
RXRA	0.079	1	0.683029
ZNF620	0.078	1	0.674491
MED23	0.078	1	0.674491
IKBKB	0.078	1	0.674491
RPL13A	0.078	1	0.674491
ARL8B	0.078	1	0.674491
GCLC	0.078	1	0.674491
PKN3	0.078	1	0.674491
XAB2	0.077	1	0.665953
PCBP2	0.077	1	0.665953
RNF25	0.077	1	0.665953
PYCR2	0.076	1	0.657415
B3GALTL	0.076	1	0.657415
TAF9	0.076	1	0.657415
TBCD	0.076	1	0.657415
SMARCA1	0.076	1	0.657415
GMPPA	0.076	1	0.657415
PM20D2	0.075	1	0.648877
WRNIP1	0.075	1	0.648877
PATZ1	0.075	1	0.648877
MT-ND2	0.075	1	0.648877
ACTB	0.074	1	0.640339
LPCAT1	0.074	1	0.640339
TNPO3	0.074	1	0.640339
LYPLA1	0.074	1	0.640339
APOOL	0.074	1	0.640339
HNRNPD	0.074	1	0.640339
RFC2	0.074	1	0.640339
NOL8	0.074	1	0.640339
LIG1	0.074	1	0.640339
IQSEC1	0.074	1	0.640339
SPATA2	0.073	1	0.631801
HNRNPU	0.073	1	0.631801
HMGCL	0.073	1	0.631801
GAPVD1	0.073	1	0.631801
RPL15	0.073	1	0.631801
ZC3HC1	0.073	1	0.631801
TRIM33	0.073	1	0.631801
GTF3C5	0.073	1	0.631801
PRMT10	0.073	1	0.631801
NR2F2	0.073	1	0.631801
FLNC	0.073	1	0.631801
MPP2	0.072	1	0.623264
PCCB	0.072	1	0.623264
DVL1	0.072	1	0.623264
SEC31A	0.072	1	0.623264
CPEB4	0.072	1	0.623264
PRKDC	0.072	1	0.623264
NUP160	0.072	1	0.623264
NKRF	0.071	1	0.614726
PPP1CB	0.071	1	0.614726
MSH6	0.071	1	0.614726
ZC3HAV1	0.071	1	0.614726
TPP2	0.071	1	0.614726
SMARCB1	0.071	1	0.614726
ACADM	0.07	1	0.606188
CRTC2	0.07	1	0.606188
POGZ	0.07	1	0.606188
APTX	0.07	1	0.606188
SLC7A5	0.069	1	0.59765
RPL4	0.069	1	0.59765
SNX33	0.069	1	0.59765
SMARCA5	0.069	1	0.59765
HUWE1	0.069	1	0.59765
KDM4A	0.069	1	0.59765
TPX2	0.069	1	0.59765
ROD1	0.068	1	0.589112
KDM1A	0.068	1	0.589112
KDM3B	0.068	1	0.589112
GTF3C1	0.068	1	0.589112
GTF3C2	0.068	1	0.589112
RPL7	0.068	1	0.589112
GSPT1	0.068	1	0.589112
WDR6	0.067	1	0.580574
XRCC3	0.067	1	0.580574
PNO1	0.067	1	0.580574
MED20	0.067	1	0.580574
CSE1L	0.067	1	0.580574
EEF1E1	0.067	1	0.580574
TBC1D22B	0.066	1	0.572036
DSTN	0.066	1	0.572036
SRP14	0.066	1	0.572036
PPA2	0.066	1	0.572036
PKN1	0.066	1	0.572036
XPO1	0.066	1	0.572036
CEP55	0.065	1	0.563499
WHSC2	0.065	1	0.563499
STARD9	0.065	1	0.563499
MTCH1	0.065	1	0.563499
TK1	0.065	1	0.563499
RETSAT	0.065	1	0.563499
EDRF1	0.065	1	0.563499
CTSC	0.064	1	0.554961
MTHFD1L	0.064	1	0.554961
NPM1	0.064	1	0.554961
DDX10	0.064	1	0.554961
SFRS17A	0.064	1	0.554961
TBRG4	0.064	1	0.554961
COPS2	0.064	1	0.554961
IFT80	0.064	1	0.554961
DOCK11	0.064	1	0.554961
DNAJB1	0.063	1	0.546423
GNAI2	0.063	1	0.546423
CNP	0.063	1	0.546423
SLC25A23	0.063	1	0.546423
ALG5	0.063	1	0.546423
GTF3C4	0.063	1	0.546423
CBX4	0.062	1	0.537885
SMC1A	0.062	1	0.537885
PTPN9	0.062	1	0.537885
HSD17B12	0.062	1	0.537885
ERI3	0.062	1	0.537885
TMPO	0.061	1	0.529347
RUSC1	0.061	1	0.529347
PDS5B	0.061	1	0.529347
TAF9B	0.061	1	0.529347
FLOT1	0.061	1	0.529347
C15ORF24	0.061	1	0.529347
PRUNE	0.061	1	0.529347
SFXN2	0.061	1	0.529347
LARP1	0.06	1	0.520809
RGPD3	0.06	1	0.520809
COX4NB	0.06	1	0.520809
CBX8	0.06	1	0.520809
ARL1	0.06	1	0.520809
PPP3CA	0.06	1	0.520809
NUP188	0.06	1	0.520809
UPF2	0.06	1	0.520809
MDC1	0.06	1	0.520809
SESN2	0.06	1	0.520809
SLC33A1	0.06	1	0.520809
PEF1	0.06	1	0.520809
PHKB	0.06	1	0.520809
HELLS	0.059	1	0.512271
ERCC3	0.059	1	0.512271
IPO8	0.059	1	0.512271
FKBP5	0.059	1	0.512271
MKRN2	0.059	1	0.512271
GNB1	0.058	1	0.503734
CPVL	0.058	1	0.503734
TUFM	0.058	1	0.503734
OSBPL8	0.058	1	0.503734
ATP5L	0.058	1	0.503734
ZMYND8	0.058	1	0.503734
RPL18	0.058	1	0.503734
C2ORF56	0.058	1	0.503734
SLC30A9	0.057	1	0.495196
SLC25A5	0.057	1	0.495196
TMEM38B	0.057	1	0.495196
ETF1	0.057	1	0.495196
HDDC2	0.056	1	0.486658
C17ORF62	0.056	1	0.486658
SLC30A6	0.056	1	0.486658
HIC2	0.056	1	0.486658
SMYD3	0.056	1	0.486658
FANCI	0.056	1	0.486658
SASS6	0.056	1	0.486658
TTC39A	0.056	1	0.486658
KIF3A	0.055	1	0.47812
RANBP1	0.055	1	0.47812
MFSD10	0.055	1	0.47812
ATP1A1	0.055	1	0.47812
TTC13	0.055	1	0.47812
ACAD11	0.055	1	0.47812
DDX19B	0.055	1	0.47812
MACROD1	0.055	1	0.47812
CCDC109A	0.055	1	0.47812
RICTOR	0.055	1	0.47812
FAM120B	0.054	1	0.469582
SPTLC1	0.054	1	0.469582
TMEM11	0.054	1	0.469582
RAB9A	0.054	1	0.469582
STK11IP	0.054	1	0.469582
NDUFA6	0.054	1	0.469582
PKP4	0.054	1	0.469582
NKAP	0.053	1	0.461044
DDX3X	0.053	1	0.461044
TCERG1	0.053	1	0.461044
SPEN	0.053	1	0.461044
SLC25A4	0.053	1	0.461044
TTF2	0.053	1	0.461044
MID1	0.053	1	0.461044
GTF2H4	0.053	1	0.461044
SAPS3	0.053	1	0.461044
TRIM25	0.053	1	0.461044
EFHD2	0.053	1	0.461044
RPL38	0.053	1	0.461044
COTL1	0.053	1	0.461044
BAAT1	0.053	1	0.461044
ASS1	0.053	1	0.461044
TARS2	0.052	1	0.452506
IRS4	0.052	1	0.452506
TBL2	0.052	1	0.452506
RPL23A	0.052	1	0.452506
POLRMT	0.052	1	0.452506
ARAF	0.052	1	0.452506
ECM29	0.052	1	0.452506
SLC30A7	0.051	1	0.443969
SEC24C	0.051	1	0.443969
LYN	0.051	1	0.443969
PHLDA3	0.051	1	0.443969
KIF1C	0.051	1	0.443969
MRPS21	0.051	1	0.443969
ITPR3	0.051	1	0.443969
ANKFY1	0.051	1	0.443969
DDX17	0.05	1	0.435431
RDH11	0.05	1	0.435431
DAD1	0.05	1	0.435431
SFRS14	0.05	1	0.435431
RRP12	0.049	1	0.426893
MRTO4	0.049	1	0.426893
FXR1	0.049	1	0.426893
RBM39	0.049	1	0.426893
ATP2A2	0.049	1	0.426893
PLCG1	0.049	1	0.426893
ALDH9A1	0.049	1	0.426893
SUMF2	0.049	1	0.426893
SRP68	0.049	1	0.426893
USP9X	0.049	1	0.426893
TM7SF2	0.049	1	0.426893
XPOT	0.049	1	0.426893
PDLIM7	0.049	1	0.426893
NAE1	0.049	1	0.426893
CPSF7	0.048	1	0.418355
MSH2	0.048	1	0.418355
MRPL9	0.048	1	0.418355
SNRPF	0.048	1	0.418355
EEF1G	0.047	1	0.409817
ATP6V1H	0.047	1	0.409817
CAMK2D	0.047	1	0.409817
ARL8A	0.047	1	0.409817
ACAD10	0.047	1	0.409817
ORC4L	0.047	1	0.409817
PRR12	0.046	1	0.401279
ECHDC1	0.046	1	0.401279
RPS2	0.046	1	0.401279
DNA2	0.046	1	0.401279
SRBD1	0.046	1	0.401279
VIPAR	0.046	1	0.401279
ZNF385A	0.046	1	0.401279
TMUB1	0.045	1	0.392741
RPS12	0.045	1	0.392741
SF3B1	0.045	1	0.392741
PARS2	0.045	1	0.392741
DECR2	0.045	1	0.392741
FUBP3	0.045	1	0.392741
GSK3B	0.045	1	0.392741
YWHAH	0.045	1	0.392741
DTYMK	0.045	1	0.392741
STXBP3	0.045	1	0.392741
NUDT21	0.045	1	0.392741
GLUD1	0.045	1	0.392741
NOL11	0.045	1	0.392741
ZC3H14	0.044	1	0.384204
INTS8	0.044	1	0.384204
MRPL44	0.044	1	0.384204
AQR	0.044	1	0.384204
COPB1	0.044	1	0.384204
COPS5	0.044	1	0.384204
VCP	0.043	1	0.375666
DIAPH3	0.043	1	0.375666
STOML2	0.043	1	0.375666
DOLPP1	0.043	1	0.375666
WDR7	0.042	1	0.367128
CWC22	0.042	1	0.367128
URB1	0.042	1	0.367128
SCAMP1	0.042	1	0.367128
MT-CO1	0.042	1	0.367128
CTNND1	0.042	1	0.367128
ELMO2	0.042	1	0.367128
OSGEP	0.042	1	0.367128
C3ORF17	0.042	1	0.367128
EIF4G2	0.042	1	0.367128
CPT1A	0.042	1	0.367128
ACOT8	0.042	1	0.367128
C3ORF26	0.042	1	0.367128
PIGN	0.042	1	0.367128
NSUN5	0.042	1	0.367128
SARM1	0.042	1	0.367128
POLR3E	0.041	1	0.35859
NUP155	0.041	1	0.35859
JAK1	0.041	1	0.35859
SLC25A6	0.041	1	0.35859
RAP2A	0.041	1	0.35859
IPO4	0.041	1	0.35859
COPZ1	0.041	1	0.35859
FEN1	0.041	1	0.35859
PUM1	0.04	1	0.350052
PRIM1	0.04	1	0.350052
SBNO1	0.04	1	0.350052
LIMK2	0.04	1	0.350052
CSTF3	0.04	1	0.350052
ZNF24	0.039	1	0.341514
POLR2C	0.039	1	0.341514
NUP93	0.039	1	0.341514
RBM26	0.039	1	0.341514
RAD50	0.039	1	0.341514
DNAJA1	0.039	1	0.341514
NBN	0.039	1	0.341514
RPLP0	0.039	1	0.341514
HEATR5B	0.039	1	0.341514
DHX40	0.039	1	0.341514
ECT2	0.038	1	0.332976
WRB	0.038	1	0.332976
SDAD1	0.038	1	0.332976
RPS13	0.038	1	0.332976
USO1	0.038	1	0.332976
NCBP2	0.038	1	0.332976
SFXN1	0.038	1	0.332976
GPKOW	0.038	1	0.332976
COPG	0.038	1	0.332976
CLK3	0.038	1	0.332976
VPS36	0.038	1	0.332976
TOP3A	0.037	1	0.324439
HNRNPA2B1	0.037	1	0.324439
ALDH6A1	0.037	1	0.324439
IARS	0.037	1	0.324439
XPO7	0.037	1	0.324439
ADCK4	0.037	1	0.324439
MFN2	0.036	1	0.315901
CHD2	0.036	1	0.315901
HDAC2	0.036	1	0.315901
CHD8	0.036	1	0.315901
ZNF687	0.036	1	0.315901
RMND1	0.036	1	0.315901
PDPR	0.036	1	0.315901
CDK11B	0.036	1	0.315901
PDIA6	0.036	1	0.315901
LIG3	0.036	1	0.315901
VPRBP	0.036	1	0.315901
PDP1	0.036	1	0.315901
PGM2	0.035	1	0.307363
MED18	0.035	1	0.307363
RPS16	0.035	1	0.307363
VPS13A	0.035	1	0.307363
ARF4	0.035	1	0.307363
INTS6	0.035	1	0.307363
CELF1	0.034	1	0.298825
APOBEC3C	0.034	1	0.298825
TTC28	0.034	1	0.298825
PDHX	0.034	1	0.298825
LONP1	0.034	1	0.298825
SRP54	0.034	1	0.298825
CUL5	0.034	1	0.298825
RNF213	0.034	1	0.298825
ESYT1	0.033	1	0.290287
RPUSD3	0.033	1	0.290287
IMMT	0.033	1	0.290287
PSMC1	0.033	1	0.290287
HNRNPA0	0.033	1	0.290287
UQCRQ	0.033	1	0.290287
ANK3	0.033	1	0.290287
RAB35	0.032	1	0.281749
RBBP6	0.032	1	0.281749
ATAD3B	0.032	1	0.281749
SIN3A	0.032	1	0.281749
FOXK1	0.032	1	0.281749
CAPZB	0.032	1	0.281749
RPP14	0.032	1	0.281749
NDRG1	0.032	1	0.281749
PSMC2	0.032	1	0.281749
CANX	0.032	1	0.281749
FDFT1	0.032	1	0.281749
PGRMC1	0.031	1	0.273211
MATR3	0.031	1	0.273211
SMARCA4	0.031	1	0.273211
RRAGC	0.031	1	0.273211
ARHGAP17	0.031	1	0.273211
KIF11	0.031	1	0.273211
SLC35B2	0.031	1	0.273211
PHF8	0.031	1	0.273211
ARHGEF2	0.031	1	0.273211
YARS	0.031	1	0.273211
C16ORF58	0.031	1	0.273211
SSR1	0.03	1	0.264674
DDX41	0.03	1	0.264674
MRPL3	0.03	1	0.264674
COMT	0.03	1	0.264674
LRRC47	0.03	1	0.264674
FIGNL1	0.03	1	0.264674
ABHD13	0.03	1	0.264674
DOCK1	0.03	1	0.264674
FOXP1	0.03	1	0.264674
FHL1	0.03	1	0.264674
DDX5	0.029	1	0.256136
WRN	0.029	1	0.256136
DHX30	0.029	1	0.256136
RFX1	0.029	1	0.256136
VDAC3	0.029	1	0.256136
NRM	0.029	1	0.256136
NUP214	0.029	1	0.256136
PIK3R4	0.029	1	0.256136
RPRD2	0.029	1	0.256136
DCP1A	0.029	1	0.256136
ORC5L	0.029	1	0.256136
PRKRA	0.029	1	0.256136
PRDX1	0.028	1	0.247598
CAPN1	0.028	1	0.247598
MRPL24	0.028	1	0.247598
CSTF1	0.028	1	0.247598
SPG7	0.028	1	0.247598
DDX19A	0.028	1	0.247598
PSMA4	0.028	1	0.247598
KDELR1	0.027	1	0.23906
PFN1	0.027	1	0.23906
URB2	0.027	1	0.23906
NDUFS3	0.027	1	0.23906
PSMD3	0.027	1	0.23906
MORC3	0.027	1	0.23906
LRRC14	0.027	1	0.23906
ZNF512B	0.027	1	0.23906
EIF4A3	0.026	1	0.230522
DOCK7	0.026	1	0.230522
PRPSAP2	0.026	1	0.230522
KIF13B	0.026	1	0.230522
EPB41	0.026	1	0.230522
PSMD13	0.026	1	0.230522
UBA3	0.026	1	0.230522
KIF16B	0.026	1	0.230522
TMEM85	0.025	1	0.221984
TM9SF3	0.025	1	0.221984
MRPS15	0.025	1	0.221984
TMEM14C	0.025	1	0.221984
BLM	0.025	1	0.221984
CRNKL1	0.025	1	0.221984
PRDX4	0.025	1	0.221984
VPS54	0.025	1	0.221984
PNKP	0.025	1	0.221984
CLINT1	0.025	1	0.221984
PIK3C2A	0.025	1	0.221984
MGST3	0.025	1	0.221984
DNAH5	0.024	1	0.213446
YTHDC2	0.024	1	0.213446
LENG8	0.024	1	0.213446
TRIM28	0.024	1	0.213446
SLC25A11	0.024	1	0.213446
DARS	0.024	1	0.213446
HEATR2	0.024	1	0.213446
CLP1	0.024	1	0.213446
FFR	0.024	1	0.213446
RPS6KB1	0.024	1	0.213446
OXSR1	0.024	1	0.213446
ALDH1L2	0.024	1	0.213446
ARL6IP5	0.023	1	0.204909
HIST1H2BK	0.023	1	0.204909
LGMN	0.023	1	0.204909
SNTB2	0.023	1	0.204909
FLNA	0.023	1	0.204909
ERAL1	0.023	1	0.204909
TEX10	0.023	1	0.204909
SMPD4	0.023	1	0.204909
EIF6	0.023	1	0.204909
ABTB2	0.022	1	0.196371
TAF2	0.022	1	0.196371
DALRD3	0.022	1	0.196371
HSP90B1	0.022	1	0.196371
ATP6V1C1	0.022	1	0.196371
TES	0.022	1	0.196371
QKI	0.022	1	0.196371
RPL21	0.022	1	0.196371
MAPK14	0.022	1	0.196371
VPS45	0.022	1	0.196371
RPS6KA5	0.022	1	0.196371
CSNK1E	0.021	1	0.187833
KIN	0.021	1	0.187833
RAB3GAP1	0.021	1	0.187833
CECR5	0.021	1	0.187833
MYST2	0.021	1	0.187833
SLC7A1	0.02	1	0.179295
SHPK	0.02	1	0.179295
BAZ1B	0.02	1	0.179295
DNAJC7	0.02	1	0.179295
ATP1A2	0.02	1	0.179295
FECH	0.02	1	0.179295
SSR4	0.02	1	0.179295
AFG3L2	0.02	1	0.179295
SNX2	0.02	1	0.179295
TP53BP2	0.02	1	0.179295
MTPAP	0.02	1	0.179295
FAF2	0.02	1	0.179295
OXNAD1	0.02	1	0.179295
PSMA7	0.02	1	0.179295
OAT	0.019	1	0.170757
DDX18	0.019	1	0.170757
PRKCI	0.019	1	0.170757
PUS1	0.019	1	0.170757
NCAPG2	0.019	1	0.170757
GSTK1	0.019	1	0.170757
AARS	0.019	1	0.170757
MCM3AP	0.019	1	0.170757
MON2	0.018	1	0.162219
SCP2	0.018	1	0.162219
HIP1	0.018	1	0.162219
GLS	0.018	1	0.162219
PPT1	0.018	1	0.162219
PMPCB	0.018	1	0.162219
UCHL5	0.018	1	0.162219
MARS	0.018	1	0.162219
TRM1L	0.018	1	0.162219
LARP4B	0.018	1	0.162219
TUBD1	0.018	1	0.162219
RUFY3	0.018	1	0.162219
HERC2	0.017	1	0.153681
HUS1	0.017	1	0.153681
SUCLA2	0.017	1	0.153681
RNF123	0.017	1	0.153681
ERCC1	0.017	1	0.153681
ATAD3A	0.017	1	0.153681
THUMPD2	0.017	1	0.153681
ALDH2	0.017	1	0.153681
MRPS22	0.017	1	0.153681
AP3M2	0.017	1	0.153681
C9ORF64	0.017	1	0.153681
CNNM3	0.017	1	0.153681
PSMC6	0.016	1	0.145144
MFN1	0.016	1	0.145144
AIFM1	0.016	1	0.145144
TMEM177	0.016	1	0.145144
RPLP1	0.016	1	0.145144
DHX29	0.016	1	0.145144
POLD2	0.016	1	0.145144
GGA2	0.016	1	0.145144
NCOR2	0.016	1	0.145144
ATP5C1	0.015	1	0.136606
TRUB2	0.015	1	0.136606
NCAPH	0.015	1	0.136606
FKBP4	0.015	1	0.136606
RRAGA	0.015	1	0.136606
NARS	0.015	1	0.136606
UGGT1	0.015	1	0.136606
NDUFS2	0.015	1	0.136606
MKI67IP	0.015	1	0.136606
SEH1L	0.015	1	0.136606
RHOA	0.014	1	0.128068
DHCR24	0.014	1	0.128068
RPS19	0.014	1	0.128068
KPNA1	0.014	1	0.128068
ITCH	0.014	1	0.128068
DYNC1LI1	0.014	1	0.128068
RNF2	0.014	1	0.128068
NVL	0.014	1	0.128068
CBWD2	0.014	1	0.128068
C2ORF44	0.014	1	0.128068
INADL	0.013	1	0.11953
INPPL1	0.013	1	0.11953
CDC5L	0.013	1	0.11953
DOCK6	0.013	1	0.11953
DYNLT1	0.013	1	0.11953
DCTN1	0.013	1	0.11953
CFL2	0.013	1	0.11953
SMEK1	0.013	1	0.11953
FASTKD5	0.012	1	0.110992
FITM2	0.012	1	0.110992
RPS6KA3	0.012	1	0.110992
EFR3A	0.012	1	0.110992
DIMT1L	0.012	1	0.110992
RPSA	0.012	1	0.110992
ARF6	0.012	1	0.110992
PPP1R8	0.012	1	0.110992
SMG5	0.011	1	0.102454
RAB13	0.011	1	0.102454
PARK7	0.011	1	0.102454
RBM6	0.011	1	0.102454
STUB1	0.011	1	0.102454
NCLN	0.011	1	0.102454
STOM	0.011	1	0.102454
RARS2	0.011	1	0.102454
AP3S1	0.011	1	0.102454
PARN	0.011	1	0.102454
DNAJB6	0.011	1	0.102454
ANKLE2	0.01	1	0.0939164
GNAI3	0.01	1	0.0939164
AIMP1	0.01	1	0.0939164
STRAP	0.01	1	0.0939164
TST	0.01	1	0.0939164
FASTKD2	0.01	1	0.0939164
RCC2	0.009	1	0.0853786
NUDT19	0.009	1	0.0853786
TUBE1	0.009	1	0.0853786
MED24	0.009	1	0.0853786
HAUS5	0.009	1	0.0853786
DEK	0.009	1	0.0853786
TP53RK	0.009	1	0.0853786
PARP1	0.009	1	0.0853786
PRPF40A	0.008	1	0.0768407
CRKL	0.008	1	0.0768407
MEN1	0.008	1	0.0768407
CLPP	0.008	1	0.0768407
ABCC4	0.008	1	0.0768407
FLII	0.008	1	0.0768407
SLC25A19	0.008	1	0.0768407
UNC45A	0.008	1	0.0768407
BZW1	0.008	1	0.0768407
SDHD	0.008	1	0.0768407
MBD4	0.008	1	0.0768407
AK3	0.007	1	0.0683029
ANKRD17	0.007	1	0.0683029
EPB41L3	0.007	1	0.0683029
ATP13A1	0.007	1	0.0683029
C17ORF61	0.007	1	0.0683029
YWHAE	0.007	1	0.0683029
MRPL22	0.007	1	0.0683029
SLC3A2	0.007	1	0.0683029
CCBL2	0.006	1	0.059765
SLC2A1	0.006	1	0.059765
PRKCD	0.006	1	0.059765
NUP85	0.006	1	0.059765
LRWD1	0.006	1	0.059765
LRBA	0.006	1	0.059765
FOXK2	0.006	1	0.059765
KPNB1	0.006	1	0.059765
DDOST	0.006	1	0.059765
GART	0.006	1	0.059765
EIF3M	0.006	1	0.059765
CARM1	0.006	1	0.059765
SCYL2	0.006	1	0.059765
SLC25A15	0.006	1	0.059765
NOM1	0.005	1	0.0512271
TBC1D15	0.005	1	0.0512271
UBLCP1	0.005	1	0.0512271
RHOT1	0.005	1	0.0512271
SNF8	0.005	1	0.0512271
IPO9	0.005	1	0.0512271
CBS	0.005	1	0.0512271
RBM25	0.004	1	0.0426893
SNTA1	0.004	1	0.0426893
TMEM48	0.004	1	0.0426893
DPM1	0.004	1	0.0426893
AURKB	0.004	1	0.0426893
EIF2AK2	0.004	1	0.0426893
SMC2	0.004	1	0.0426893
CPNE1	0.004	1	0.0426893
TOMM22	0.004	1	0.0426893
C4ORF27	0.004	1	0.0426893
KIAA1797	0.004	1	0.0426893
PCK2	0.004	1	0.0426893
RAB1B	0.003	1	0.0341514
EXOC6	0.003	1	0.0341514
ESYT2	0.003	1	0.0341514
DUSP12	0.003	1	0.0341514
NDUFA4	0.003	1	0.0341514
MCM6	0.003	1	0.0341514
RHBDD2	0.003	1	0.0341514
GTPBP1	0.003	1	0.0341514
ZMYM2	0.003	1	0.0341514
PSMC5	0.003	1	0.0341514
FLAD1	0.003	1	0.0341514
ARF5	0.003	1	0.0341514
RTN4	0.002	1	0.0256136
WBSCR16	0.002	1	0.0256136
ABHD11	0.002	1	0.0256136
AP3B1	0.002	1	0.0256136
MDN1	0.002	1	0.0256136
EHHADH	0.002	1	0.0256136
UBE2D3	0.002	1	0.0256136
CAND2	0.002	1	0.0256136
SEC22B	0.002	1	0.0256136
IPO5	0.002	1	0.0256136
WDR34	0.002	1	0.0256136
GNA12	0.001	1	0.0170757
NXF1	0.001	1	0.0170757
ATP6V0D1	0.001	1	0.0170757
DDX46	0.001	1	0.0170757
CUL2	0.001	1	0.0170757
EXOSC10	0.001	1	0.0170757
CSNK1G2	0.001	1	0.0170757
ERCC2	0.001	1	0.0170757
SCFD1	0.001	1	0.0170757
VARS2	0.001	1	0.0170757
TMCO1	0.001	1	0.0170757
MTX3	0.001	1	0.0170757
EIF4G1	0.001	1	0.0170757
ATPAF2	0.001	1	0.0170757
PAPSS2	0	1	0.00853786
PHKA1	0	1	0.00853786
PAPOLA	0	1	0.00853786
CDC37	0	1	0.00853786
MRPL33	0	1	0.00853786
MAN1B1	0	1	0.00853786
UPP1	0	1	0.00853786
KNTC1	0	1	0.00853786
LEPRE1	0	1	0.00853786
PRKACB	0	1	0.00853786
PTPN13	0	1	0.00853786
CUL1	0	1	0.00853786
SNX30	0	1	0.00853786
RRM2	-0.001	1	0
PSMB2	-0.001	1	0
SFRS3	-0.001	1	0
ARCN1	-0.001	1	0
IDH3A	-0.001	1	0
SMC3	-0.001	1	0
RG9MTD1	-0.001	1	0
SAMHD1	-0.001	1	0
DYNC1H1	-0.001	1	0
DDX6	-0.001	1	0
CYFIP2	-0.001	1	0
XPO5	-0.001	1	0
RPS20	-0.002	1	-0.00853786
ABCF3	-0.002	1	-0.00853786
AMOT	-0.002	1	-0.00853786
SACM1L	-0.002	1	-0.00853786
TIMM50	-0.002	1	-0.00853786
USP16	-0.002	1	-0.00853786
NAT10	-0.003	1	-0.0170757
AGPAT3	-0.003	1	-0.0170757
ATP5H	-0.003	1	-0.0170757
BTAF1	-0.003	1	-0.0170757
CENPM	-0.003	1	-0.0170757
SPG20	-0.003	1	-0.0170757
AP2M1	-0.003	1	-0.0170757
TOE1	-0.003	1	-0.0170757
PPP4C	-0.003	1	-0.0170757
UQCRC1	-0.003	1	-0.0170757
ALDH1B1	-0.003	1	-0.0170757
EHD1	-0.003	1	-0.0170757
MPV17	-0.004	1	-0.0256136
HNRNPM	-0.004	1	-0.0256136
RB1	-0.004	1	-0.0256136
ANKHD1	-0.004	1	-0.0256136
PAXIP1	-0.004	1	-0.0256136
CLPTM1L	-0.004	1	-0.0256136
MRPL45	-0.004	1	-0.0256136
CS	-0.004	1	-0.0256136
RPN2	-0.004	1	-0.0256136
NAA15	-0.004	1	-0.0256136
ALG12	-0.004	1	-0.0256136
TBC1D4	-0.004	1	-0.0256136
UBE2D1	-0.004	1	-0.0256136
RAB8B	-0.005	1	-0.0341514
XPNPEP3	-0.005	1	-0.0341514
DNAJB4	-0.005	1	-0.0341514
PCMT1	-0.005	1	-0.0341514
HEATR6	-0.005	1	-0.0341514
GEMIN5	-0.006	1	-0.0426893
RPL11	-0.006	1	-0.0426893
RANGAP1	-0.006	1	-0.0426893
GNL3L	-0.006	1	-0.0426893
HSPA4	-0.006	1	-0.0426893
EYA3	-0.006	1	-0.0426893
ZNF574	-0.006	1	-0.0426893
DNM3	-0.006	1	-0.0426893
GPR89A	-0.006	1	-0.0426893
CPS1	-0.006	1	-0.0426893
FARP1	-0.007	1	-0.0512271
DHX9	-0.007	1	-0.0512271
MARK3	-0.007	1	-0.0512271
AHCYL1	-0.007	1	-0.0512271
ACAD9	-0.007	1	-0.0512271
STT3A	-0.007	1	-0.0512271
LRPPRC	-0.007	1	-0.0512271
RAB2B	-0.007	1	-0.0512271
IGF2BP3	-0.007	1	-0.0512271
CAD	-0.007	1	-0.0512271
PLAA	-0.007	1	-0.0512271
RPS3	-0.007	1	-0.0512271
MPG	-0.007	1	-0.0512271
PRDX6	-0.007	1	-0.0512271
YTHDF2	-0.008	1	-0.059765
BCR	-0.008	1	-0.059765
SURF4	-0.008	1	-0.059765
PIGA	-0.008	1	-0.059765
SKIV2L2	-0.008	1	-0.059765
SAR1B	-0.008	1	-0.059765
MED16	-0.008	1	-0.059765
CAMK2G	-0.008	1	-0.059765
NUTF2	-0.008	1	-0.059765
APEX1	-0.008	1	-0.059765
RAB39	-0.009	1	-0.0683029
RPLP2	-0.009	1	-0.0683029
TXNDC9	-0.009	1	-0.0683029
IQCB1	-0.009	1	-0.0683029
POLG	-0.009	1	-0.0683029
BMS1	-0.009	1	-0.0683029
INTS7	-0.009	1	-0.0683029
OPA1	-0.009	1	-0.0683029
PRKACA	-0.009	1	-0.0683029
TUBA4A	-0.009	1	-0.0683029
MRPL28	-0.009	1	-0.0683029
UBE2I	-0.009	1	-0.0683029
NAB2	-0.009	1	-0.0683029
RPS27A	-0.01	1	-0.0768407
METT11D1	-0.01	1	-0.0768407
CNOT1	-0.01	1	-0.0768407
WDR3	-0.01	1	-0.0768407
RPL30	-0.01	1	-0.0768407
LASS6	-0.01	1	-0.0768407
RPL3	-0.01	1	-0.0768407
ATG7	-0.01	1	-0.0768407
DHX34	-0.01	1	-0.0768407
PLS3	-0.011	1	-0.0853786
