name	logFC	P.Value	t
MRPL17	3.283	1	19.166
ZNF7	3.084	1	18.0039
AMBRA1	2.762	1	16.1235
ZNF16	2.744	1	16.0184
ZNF235	2.744	1	16.0184
ZNF223	2.744	1	16.0184
REPIN1	2.731	1	15.9425
ZNF234	2.679	1	15.6388
ZNF660	2.679	1	15.6388
MT-CO3	2.608	1	15.2242
DTX2	2.57	1	15.0023
EBP	2.483	1	14.4943
PEX16	2.425	1	14.1555
ZNF229	2.422	1	14.138
ZNF167	2.418	1	14.1147
CHAF1B	2.378	1	13.8811
KIF23	2.374	1	13.8577
FOXP2	2.357	1	13.7584
GTSE1	2.346	1	13.6942
ZNF860	2.341	1	13.665
WFS1	2.314	1	13.5073
TP53	2.298	1	13.4139
ZNF624	2.25	1	13.1336
SPTAN1	2.226	1	12.9934
PCNT	2.212	1	12.9117
TRIP6	2.17	1	12.6664
RBM10	2.149	1	12.5438
NTHL1	2.144	1	12.5146
ZNF571	2.138	1	12.4795
HIST1H4A	2.127	1	12.4153
TARBP1	2.067	1	12.0649
PLEKHA5	2.065	1	12.0532
RACGAP1	2.065	1	12.0532
PTGES3	2.062	1	12.0357
CTH	2.014	1	11.7554
MLL	1.964	1	11.4634
VIM	1.92	1	11.2065
GATAD2B	1.91	1	11.1481
CYBA	1.905	1	11.1189
MYH9	1.894	1	11.0546
TAB2	1.892	1	11.043
MYST4	1.884	1	10.9962
ATXN2	1.875	1	10.9437
EWSR1	1.859	1	10.8502
CMTM4	1.824	1	10.6459
NEFM	1.771	1	10.3364
ZNF117	1.761	1	10.278
TCOF1	1.754	1	10.2371
C1ORF77	1.735	1	10.1261
ZNF420	1.725	1	10.0677
MYH10	1.72	1	10.0385
RPS23	1.698	1	9.91005
SNRNP70	1.692	1	9.87501
MT-ATP6	1.655	1	9.65894
DSG2	1.653	1	9.64726
RDH14	1.644	1	9.5947
TBC1D5	1.643	1	9.58886
SCD5	1.635	1	9.54215
TMED3	1.624	1	9.47791
INA	1.579	1	9.21512
ZNF35	1.574	1	9.18592
LAGE3	1.566	1	9.1392
NEFL	1.549	1	9.03993
ZNF286A	1.535	1	8.95817
ZNF184	1.535	1	8.95817
BUB1	1.535	1	8.95817
ZNF195	1.535	1	8.95817
SCD	1.529	1	8.92313
STX12	1.502	1	8.76546
THRAP3	1.493	1	8.7129
SLTM	1.49	1	8.69538
ZNF76	1.472	1	8.59027
MUTYH	1.414	1	8.25156
SURF6	1.409	1	8.22236
CDKN2A	1.383	1	8.07053
ETV3	1.36	1	7.93622
CTNNB1	1.311	1	7.65007
RABL4	1.309	1	7.63839
CAMLG	1.302	1	7.59751
CIT	1.282	1	7.48072
ZNF430	1.272	1	7.42232
MAT2B	1.258	1	7.34056
MAP4	1.24	1	7.23545
DUT	1.24	1	7.23545
SIK3	1.233	1	7.19457
VAPA	1.224	1	7.14201
ZNF724P	1.21	1	7.06025
KRT8	1.206	1	7.03689
DSP	1.199	1	6.99602
TSPO	1.186	1	6.9201
KRT18	1.179	1	6.87922
PAPD7	1.178	1	6.87338
SRRM2	1.176	1	6.8617
MOXD1	1.168	1	6.81498
ZNF71	1.155	1	6.73907
RIOK1	1.152	1	6.72155
OTUD4	1.151	1	6.71571
USP5	1.143	1	6.66899
LIMA1	1.122	1	6.54636
SON	1.112	1	6.48796
SBSN	1.099	1	6.41204
MAN1A2	1.096	1	6.39452
BAT2	1.074	1	6.26605
TBC1D10B	1.063	1	6.20181
ADAP1	1.061	1	6.19013
RPL32	1.054	1	6.14925
NAP1L1	1.044	1	6.09086
ZXDC	1.041	1	6.07334
SGK3	1.025	1	5.9799
FSD1	1.021	1	5.95654
KIF3B	1.021	1	5.95654
POM121C	1.019	1	5.94486
LUZP1	1.006	1	5.86895
RNF138	1	1	5.83391
EFTUD2	0.998	1	5.82223
TEAD4	0.995	1	5.80471
MYO1D	0.994	1	5.79887
MLF2	0.985	1	5.74631
POP1	0.984	1	5.74047
HIST1H3A	0.983	1	5.73463
KIAA0100	0.977	1	5.69959
NKAP	0.974	1	5.68207
XRCC1	0.961	1	5.60616
ZNF22	0.949	1	5.53608
CDC34	0.935	1	5.45432
KIF18A	0.934	1	5.44848
NME4	0.927	1	5.40761
ADO	0.926	1	5.40177
TAZ	0.924	1	5.39009
RBM14	0.92	1	5.36673
POLR3E	0.912	1	5.32001
CLIC4	0.91	1	5.30833
MRPS14	0.907	1	5.29081
TP53I11	0.901	1	5.25577
FAM120B	0.897	1	5.23241
RPL18A	0.894	1	5.21489
PFN1	0.883	1	5.15066
DULLARD	0.881	1	5.13898
SMG7	0.88	1	5.13314
MBLAC2	0.88	1	5.13314
CEP55	0.87	1	5.07474
BRP44L	0.869	1	5.0689
ODR4	0.862	1	5.02802
JUP	0.862	1	5.02802
GATAD2A	0.85	1	4.95795
CCDC59	0.846	1	4.93459
ARPC4	0.846	1	4.93459
MBOAT7	0.837	1	4.88203
SAMD1	0.825	1	4.81195
RPL10	0.812	1	4.73603
RPL28	0.802	1	4.67764
HRNR	0.801	1	4.6718
PDP2	0.792	1	4.61924
RPL37	0.79	1	4.60756
TAP1	0.785	1	4.57836
KIAA1012	0.781	1	4.555
PHC1	0.774	1	4.51412
FLG2	0.769	1	4.48493
KRT6C	0.768	1	4.47909
ISCU	0.766	1	4.46741
TSGA14	0.765	1	4.46157
CUL7	0.765	1	4.46157
KIF1B	0.764	1	4.45573
FAM57A	0.76	1	4.43237
IMPACT	0.757	1	4.41485
MBNL3	0.753	1	4.39149
H2AFZ	0.752	1	4.38565
ST13	0.752	1	4.38565
PABPC1	0.749	1	4.36813
ARHGEF11	0.747	1	4.35645
NCOA2	0.747	1	4.35645
WDTC1	0.746	1	4.35061
KIF14	0.746	1	4.35061
RPL19	0.742	1	4.32725
PLEKHA7	0.742	1	4.32725
RPL29	0.739	1	4.30973
MAZ	0.723	1	4.2163
SPTBN1	0.723	1	4.2163
ZNF146	0.722	1	4.21046
SUN2	0.719	1	4.19294
SERBP1	0.718	1	4.1871
ACTA2	0.712	1	4.15206
SLC22A18	0.71	1	4.14038
FNDC3B	0.703	1	4.0995
SEC61B	0.695	1	4.05278
MBNL1	0.695	1	4.05278
OLA1	0.694	1	4.04694
KRT16	0.693	1	4.0411
ACTC1	0.693	1	4.0411
GLTSCR2	0.693	1	4.0411
ABCF1	0.687	1	4.00607
ZNF250	0.686	1	4.00023
MGST1	0.686	1	4.00023
HIBCH	0.682	1	3.97687
TSC2	0.673	1	3.92431
GPS1	0.672	1	3.91847
CXXC1	0.671	1	3.91263
SMARCAD1	0.667	1	3.88927
ZNF598	0.663	1	3.86591
SUCLG1	0.663	1	3.86591
LUC7L	0.662	1	3.86007
SCAMP2	0.658	1	3.83671
PEX10	0.655	1	3.81919
PGM1	0.649	1	3.78416
KBTBD11	0.645	1	3.7608
PLS3	0.645	1	3.7608
DDT	0.642	1	3.74328
KHDRBS1	0.642	1	3.74328
WDR19	0.641	1	3.73744
ERCC4	0.637	1	3.71408
MRPL18	0.636	1	3.70824
EMD	0.635	1	3.7024
MDH2	0.633	1	3.69072
KRT2	0.629	1	3.66736
CDC42BPA	0.628	1	3.66152
UTRN	0.626	1	3.64984
MYO6	0.626	1	3.64984
HNRNPA1	0.624	1	3.63816
IRF2BP1	0.621	1	3.62064
REEP4	0.621	1	3.62064
SCMH1	0.621	1	3.62064
CCDC109B	0.615	1	3.5856
KRT19	0.608	1	3.54473
PTPLB	0.605	1	3.52721
ATIC	0.605	1	3.52721
SH3BP4	0.604	1	3.52137
DUSP11	0.603	1	3.51553
RPS26	0.602	1	3.50969
TCF25	0.6	1	3.49801
ZBTB24	0.591	1	3.44545
TAP2	0.59	1	3.43961
HNRNPA2B1	0.588	1	3.42793
ABCB8	0.585	1	3.41041
YTHDC1	0.584	1	3.40457
HTATSF1	0.578	1	3.36953
KRT5	0.577	1	3.36369
PSMB5	0.575	1	3.35201
HIST1H2AB	0.574	1	3.34617
HIST2H2AC	0.574	1	3.34617
MYO1B	0.572	1	3.3345
AVL9	0.571	1	3.32866
ZNF316	0.568	1	3.31114
PRKCI	0.566	1	3.29946
ZNF620	0.565	1	3.29362
LMNB2	0.564	1	3.28778
VPS18	0.558	1	3.25274
ZC3H18	0.554	1	3.22938
NDNL2	0.551	1	3.21186
VCPIP1	0.546	1	3.18266
TARSL2	0.544	1	3.17098
CSNK2B	0.542	1	3.1593
PHLDB2	0.535	1	3.11842
RBMS2	0.533	1	3.10675
CRKL	0.533	1	3.10675
YWHAB	0.532	1	3.10091
PNKD	0.529	1	3.08339
ZKSCAN4	0.527	1	3.07171
RPAP1	0.526	1	3.06587
SLC35E1	0.525	1	3.06003
PGRMC1	0.523	1	3.04835
CACYBP	0.522	1	3.04251
NGDN	0.517	1	3.01331
KRT10	0.516	1	3.00747
PGAM5	0.511	1	2.97827
NSA2	0.51	1	2.97243
YWHAH	0.509	1	2.96659
PLEC1	0.506	1	2.94907
TAB1	0.503	1	2.93155
KRT14	0.502	1	2.92571
GRAMD1A	0.5	1	2.91403
LSM12	0.499	1	2.90819
RPL22L1	0.499	1	2.90819
ZNF3	0.496	1	2.89067
GLRX3	0.496	1	2.89067
CLPTM1	0.495	1	2.88483
GNB1	0.495	1	2.88483
PARD3	0.494	1	2.879
HERC2	0.494	1	2.879
ZNF354A	0.492	1	2.86732
MIB2	0.491	1	2.86148
KRT77	0.49	1	2.85564
TMEM14C	0.487	1	2.83812
ANXA6	0.484	1	2.8206
YWHAZ	0.481	1	2.80308
POM121	0.48	1	2.79724
PPIA	0.472	1	2.75052
FHOD1	0.469	1	2.733
RPL36	0.469	1	2.733
XRCC3	0.466	1	2.71548
CEP192	0.463	1	2.69796
CORO7	0.463	1	2.69796
ZNF214	0.463	1	2.69796
FITM2	0.46	1	2.68044
RPS27A	0.459	1	2.6746
RBMX	0.453	1	2.63957
SEC61A1	0.452	1	2.63373
DBN1	0.452	1	2.63373
NUMB	0.45	1	2.62205
CLCN7	0.448	1	2.61037
PTPN9	0.448	1	2.61037
RRAGC	0.445	1	2.59285
LETMD1	0.444	1	2.58701
RBM12B	0.441	1	2.56949
UTP3	0.44	1	2.56365
BAZ1A	0.439	1	2.55781
HNRPLL	0.439	1	2.55781
SCML2	0.435	1	2.53445
RPF1	0.434	1	2.52861
ALG6	0.434	1	2.52861
AMOT	0.434	1	2.52861
SUMO1	0.433	1	2.52277
HNRNPR	0.431	1	2.51109
DYNLL1	0.428	1	2.49357
AUP1	0.428	1	2.49357
PRKD1	0.427	1	2.48773
YWHAQ	0.424	1	2.47021
TPP1	0.424	1	2.47021
YWHAE	0.424	1	2.47021
RPL36A	0.42	1	2.44685
RPS5	0.418	1	2.43517
GRB2	0.418	1	2.43517
RFT1	0.417	1	2.42933
ZNF295	0.414	1	2.41182
DNAJC16	0.413	1	2.40598
RP9	0.413	1	2.40598
RPS6	0.413	1	2.40598
SYNCRIP	0.413	1	2.40598
RPS11	0.411	1	2.3943
WRB	0.411	1	2.3943
HNRNPA3	0.409	1	2.38262
HNRNPC	0.409	1	2.38262
PACS1	0.405	1	2.35926
GPR50	0.402	1	2.34174
INADL	0.401	1	2.3359
COPB2	0.401	1	2.3359
MAP7D1	0.4	1	2.33006
ARPC3	0.397	1	2.31254
SPC24	0.392	1	2.28334
ROD1	0.389	1	2.26582
HNRNPAB	0.387	1	2.25414
VCL	0.385	1	2.24246
ZNF480	0.383	1	2.23078
LMAN1	0.382	1	2.22494
DEF	0.382	1	2.22494
PFN2	0.381	1	2.2191
SFPQ	0.379	1	2.20742
RTN3	0.375	1	2.18407
ARHGAP8	0.373	1	2.17239
RPL8	0.369	1	2.14903
ARMC1	0.368	1	2.14319
MAP4K4	0.367	1	2.13735
SCAMP1	0.366	1	2.13151
C1ORF124	0.365	1	2.12567
ABTB2	0.365	1	2.12567
RPL14	0.364	1	2.11983
DDX41	0.362	1	2.10815
CHMP2B	0.358	1	2.08479
CARS2	0.358	1	2.08479
SUZ12	0.358	1	2.08479
THADA	0.356	1	2.07311
MTA2	0.355	1	2.06727
C20ORF24	0.354	1	2.06143
ETHE1	0.353	1	2.05559
HDDC3	0.352	1	2.04975
SLC30A7	0.352	1	2.04975
INPP5K	0.352	1	2.04975
TBK1	0.352	1	2.04975
RPL26	0.35	1	2.03807
RPL26L1	0.35	1	2.03807
C17ORF62	0.35	1	2.03807
RPL35A	0.346	1	2.01471
NUMA1	0.344	1	2.00303
PGP	0.344	1	2.00303
TRAF3IP2	0.341	1	1.98551
FARP1	0.341	1	1.98551
ARID1A	0.34	1	1.97967
PEX11B	0.339	1	1.97383
RFC3	0.334	1	1.94464
NDUFS7	0.334	1	1.94464
FUS	0.333	1	1.9388
TRRAP	0.333	1	1.9388
PRMT5	0.333	1	1.9388
ZIC3	0.331	1	1.92712
SEC61A2	0.33	1	1.92128
NME7	0.329	1	1.91544
SUGT1	0.329	1	1.91544
MRPL4	0.328	1	1.9096
CTBP1	0.327	1	1.90376
ZNF828	0.325	1	1.89208
KDM2A	0.324	1	1.88624
PRKD2	0.324	1	1.88624
UBA1	0.323	1	1.8804
RBM28	0.32	1	1.86288
SPNS1	0.319	1	1.85704
ASNSD1	0.318	1	1.8512
RPL7A	0.318	1	1.8512
GRHPR	0.318	1	1.8512
LUC7L2	0.317	1	1.84536
DHRS1	0.317	1	1.84536
KDELR1	0.313	1	1.822
C21ORF57	0.312	1	1.81616
EEF1B2	0.311	1	1.81032
RBMS1	0.31	1	1.80448
SMG1	0.31	1	1.80448
C15ORF61	0.31	1	1.80448
CSNK1G2	0.31	1	1.80448
UPP1	0.31	1	1.80448
SLC12A6	0.309	1	1.79864
MT-ND4	0.308	1	1.7928
CDC42BPB	0.305	1	1.77528
ZFP1	0.305	1	1.77528
MTA1	0.303	1	1.7636
RPL24	0.303	1	1.7636
BCLAF1	0.302	1	1.75776
EIF3C	0.302	1	1.75776
STYX	0.299	1	1.74024
ZNF33A	0.299	1	1.74024
RPL36AL	0.297	1	1.72857
HDAC2	0.297	1	1.72857
KIF4A	0.296	1	1.72273
SEC16A	0.293	1	1.70521
GRPEL2	0.291	1	1.69353
MRPL27	0.29	1	1.68769
UBE2E1	0.29	1	1.68769
IMP3	0.289	1	1.68185
CWC22	0.289	1	1.68185
NUBPL	0.288	1	1.67601
GPN1	0.286	1	1.66433
CARS	0.286	1	1.66433
MRPS25	0.285	1	1.65849
DNAH5	0.284	1	1.65265
ZNF703	0.284	1	1.65265
NOLC1	0.283	1	1.64681
FYTTD1	0.283	1	1.64681
ADCK1	0.283	1	1.64681
RAD51L1	0.282	1	1.64097
CCBL2	0.281	1	1.63513
SUN1	0.28	1	1.62929
TOMM40L	0.28	1	1.62929
SSRP1	0.28	1	1.62929
PKP2	0.28	1	1.62929
KRT1	0.276	1	1.60593
KIF21B	0.276	1	1.60593
POLR3B	0.276	1	1.60593
PMM2	0.276	1	1.60593
SHMT2	0.276	1	1.60593
GAPVD1	0.276	1	1.60593
PTOV1	0.276	1	1.60593
DCD	0.275	1	1.60009
REXO4	0.274	1	1.59425
FECH	0.274	1	1.59425
RPL31	0.273	1	1.58841
CDC20	0.273	1	1.58841
EIF2S2	0.273	1	1.58841
USP36	0.272	1	1.58257
RMI2	0.271	1	1.57673
PDF	0.268	1	1.55921
SSR1	0.267	1	1.55337
ORMDL1	0.266	1	1.54753
TOR1AIP2	0.266	1	1.54753
SEC31A	0.266	1	1.54753
CLPB	0.265	1	1.54169
MARK1	0.265	1	1.54169
TES	0.265	1	1.54169
SDHA	0.261	1	1.51833
PAICS	0.261	1	1.51833
PDLIM5	0.26	1	1.51249
RPL34	0.258	1	1.50081
NCAPD3	0.257	1	1.49498
IRS4	0.257	1	1.49498
ERH	0.255	1	1.4833
ZBTB10	0.255	1	1.4833
GALNT1	0.254	1	1.47746
C18ORF55	0.254	1	1.47746
PRR12	0.253	1	1.47162
WBSCR16	0.253	1	1.47162
RUVBL1	0.253	1	1.47162
SEC24C	0.252	1	1.46578
DNAJA2	0.251	1	1.45994
POLR1E	0.251	1	1.45994
RER1	0.251	1	1.45994
ADNP	0.25	1	1.4541
BIRC6	0.25	1	1.4541
VRK3	0.25	1	1.4541
MAP1S	0.25	1	1.4541
WDR8	0.25	1	1.4541
ZNF192	0.248	1	1.44242
ZWILCH	0.248	1	1.44242
C10ORF76	0.248	1	1.44242
PPTC7	0.247	1	1.43658
ACLY	0.247	1	1.43658
MPP2	0.246	1	1.43074
AKAP8L	0.246	1	1.43074
PAPSS2	0.244	1	1.41906
HELLS	0.243	1	1.41322
SRRT	0.242	1	1.40738
SATB2	0.241	1	1.40154
AGPAT2	0.241	1	1.40154
EIF5	0.241	1	1.40154
CSNK1E	0.24	1	1.3957
GOSR2	0.239	1	1.38986
AKAP8	0.239	1	1.38986
DPCD	0.239	1	1.38986
EIF3B	0.239	1	1.38986
GSTP1	0.238	1	1.38402
YIPF5	0.237	1	1.37818
RUVBL2	0.237	1	1.37818
PSMD2	0.237	1	1.37818
TMEM70	0.236	1	1.37234
EIF3I	0.235	1	1.3665
WDR6	0.234	1	1.36066
DHCR24	0.233	1	1.35482
CHUK	0.232	1	1.34898
RBM16	0.232	1	1.34898
ZC3H11A	0.231	1	1.34314
WDR7	0.231	1	1.34314
STX5	0.231	1	1.34314
EDC4	0.23	1	1.3373
EEF1G	0.23	1	1.3373
VTA1	0.23	1	1.3373
KDM4B	0.23	1	1.3373
GNS	0.229	1	1.33146
SF3B2	0.227	1	1.31978
SNRPB	0.226	1	1.31394
CTTN	0.226	1	1.31394
RPL13	0.225	1	1.3081
ITPA	0.225	1	1.3081
PSMF1	0.224	1	1.30226
EPB41L3	0.224	1	1.30226
WLS	0.223	1	1.29642
ATPAF1	0.223	1	1.29642
ACTB	0.222	1	1.29058
EIF5B	0.222	1	1.29058
ZFR	0.22	1	1.2789
HIST1H1C	0.22	1	1.2789
HP1BP3	0.219	1	1.27306
EIF2AK4	0.218	1	1.26723
COX6C	0.218	1	1.26723
KIAA0664	0.218	1	1.26723
PYCRL	0.216	1	1.25555
SBDS	0.216	1	1.25555
NOP14	0.216	1	1.25555
URB1	0.216	1	1.25555
RPS19	0.216	1	1.25555
LARP1B	0.215	1	1.24971
APOBEC3C	0.214	1	1.24387
UBR3	0.214	1	1.24387
ATP5F1	0.213	1	1.23803
TRUB2	0.213	1	1.23803
PSAT1	0.213	1	1.23803
SUCLG2	0.212	1	1.23219
KIAA0406	0.21	1	1.22051
RANBP1	0.21	1	1.22051
HSP90AA1	0.21	1	1.22051
SF3B3	0.21	1	1.22051
VCP	0.209	1	1.21467
ATM	0.208	1	1.20883
TOP2B	0.208	1	1.20883
RPS27	0.208	1	1.20883
IFT172	0.208	1	1.20883
UTP11L	0.207	1	1.20299
TOP2A	0.207	1	1.20299
CSNK2A2	0.207	1	1.20299
DDX5	0.206	1	1.19715
MT-CO1	0.206	1	1.19715
RPL4	0.205	1	1.19131
ERGIC3	0.205	1	1.19131
ARL5B	0.205	1	1.19131
GTF2H3	0.204	1	1.18547
SMG8	0.204	1	1.18547
EIF4E	0.203	1	1.17963
CAPZA1	0.202	1	1.17379
PSMB2	0.202	1	1.17379
TK1	0.202	1	1.17379
MAP3K7	0.2	1	1.16211
CAMK2D	0.2	1	1.16211
RPL27	0.199	1	1.15627
WDR26	0.198	1	1.15043
PDHA1	0.197	1	1.14459
GTPBP4	0.197	1	1.14459
VTN	0.197	1	1.14459
DDX3X	0.196	1	1.13875
PYCR2	0.195	1	1.13291
POLR1A	0.195	1	1.13291
UBE2M	0.194	1	1.12707
RBM12	0.194	1	1.12707
ARL6IP6	0.193	1	1.12123
COMMD2	0.192	1	1.11539
HSP90B1	0.192	1	1.11539
RFK	0.191	1	1.10955
TTC27	0.191	1	1.10955
VPS13A	0.191	1	1.10955
RPS29	0.19	1	1.10371
DRG1	0.19	1	1.10371
MKI67	0.19	1	1.10371
RPL10A	0.19	1	1.10371
RTN4	0.19	1	1.10371
FBXO9	0.19	1	1.10371
DOCK9	0.189	1	1.09787
NECAP2	0.189	1	1.09787
LCLAT1	0.188	1	1.09203
POLDIP2	0.188	1	1.09203
EPB41L2	0.188	1	1.09203
GSG2	0.187	1	1.08619
ARL6IP4	0.187	1	1.08619
MON2	0.186	1	1.08035
RRP7A	0.186	1	1.08035
TIAL1	0.186	1	1.08035
TXNDC9	0.186	1	1.08035
TMUB1	0.185	1	1.07451
ACAD11	0.185	1	1.07451
SAE1	0.185	1	1.07451
HSPA4	0.185	1	1.07451
ELAVL1	0.184	1	1.06867
RSAD1	0.183	1	1.06283
MARK3	0.183	1	1.06283
MRTO4	0.182	1	1.05699
SIN3A	0.182	1	1.05699
OGT	0.182	1	1.05699
SAV1	0.182	1	1.05699
CCNB1	0.182	1	1.05699
PTPN1	0.181	1	1.05115
PES1	0.181	1	1.05115
AGPAT3	0.181	1	1.05115
ACADM	0.18	1	1.04531
RPS21	0.18	1	1.04531
MPV17	0.179	1	1.03947
FHL1	0.179	1	1.03947
CRAT	0.178	1	1.03364
LARP1	0.177	1	1.0278
DIRAS1	0.177	1	1.0278
NAA15	0.177	1	1.0278
SLC7A5	0.176	1	1.02196
TMEM126A	0.176	1	1.02196
SRP14	0.176	1	1.02196
ABCC1	0.175	1	1.01612
HEATR3	0.175	1	1.01612
SLC37A4	0.174	1	1.01028
PPP1CA	0.173	1	1.00444
RAB35	0.173	1	1.00444
IMPDH2	0.173	1	1.00444
SYK	0.173	1	1.00444
ILKAP	0.172	1	0.998597
ATL2	0.171	1	0.992757
RPS20	0.171	1	0.992757
RPS18	0.171	1	0.992757
PAK4	0.17	1	0.986917
UBE2D3	0.17	1	0.986917
CTSA	0.169	1	0.981077
IDH3G	0.168	1	0.975238
PIP5K1A	0.168	1	0.975238
TECR	0.168	1	0.975238
CSTB	0.168	1	0.975238
ALAS1	0.168	1	0.975238
HBS1L	0.168	1	0.975238
ATP2C1	0.168	1	0.975238
SACS	0.168	1	0.975238
TANC1	0.167	1	0.969398
PPP5C	0.167	1	0.969398
PLCG1	0.167	1	0.969398
TPP2	0.167	1	0.969398
TMED9	0.167	1	0.969398
ZNF512	0.166	1	0.963558
PPFIA1	0.166	1	0.963558
METAP2	0.166	1	0.963558
VPS26A	0.166	1	0.963558
EPB41L5	0.166	1	0.963558
CHTF18	0.165	1	0.957718
CDC7	0.165	1	0.957718
RRP8	0.165	1	0.957718
CWF19L1	0.164	1	0.951879
PGM3	0.164	1	0.951879
MFSD10	0.164	1	0.951879
RAB22A	0.163	1	0.946039
SPG20	0.162	1	0.940199
YIF1B	0.162	1	0.940199
HDAC1	0.162	1	0.940199
ESF1	0.162	1	0.940199
NCDN	0.161	1	0.934359
IQGAP3	0.161	1	0.934359
RBBP4	0.161	1	0.934359
BTAF1	0.16	1	0.92852
ZNF326	0.159	1	0.92268
ANKLE2	0.159	1	0.92268
APPL1	0.159	1	0.92268
TARS2	0.158	1	0.91684
HIC2	0.158	1	0.91684
CTNND1	0.158	1	0.91684
KIFC1	0.157	1	0.911001
HARS2	0.157	1	0.911001
ZNF92	0.157	1	0.911001
RAB3B	0.156	1	0.905161
RAB12	0.156	1	0.905161
FARS2	0.155	1	0.899321
RPS27L	0.154	1	0.893481
RHOA	0.153	1	0.887642
RAB33B	0.153	1	0.887642
GLDC	0.153	1	0.887642
EIF5A	0.153	1	0.887642
ZNF629	0.152	1	0.881802
ZNF143	0.152	1	0.881802
PHF6	0.152	1	0.881802
PPP6C	0.152	1	0.881802
PUM2	0.152	1	0.881802
IQGAP2	0.152	1	0.881802
SLC25A10	0.151	1	0.875962
NDUFC2	0.151	1	0.875962
TMEM33	0.151	1	0.875962
PDIA3	0.151	1	0.875962
ITPR2	0.15	1	0.870122
FLNB	0.15	1	0.870122
XPNPEP3	0.15	1	0.870122
SLC25A42	0.149	1	0.864283
MAP2K7	0.149	1	0.864283
SYNE2	0.149	1	0.864283
PELO	0.149	1	0.864283
RPL5	0.149	1	0.864283
DUSP12	0.149	1	0.864283
RAB8B	0.148	1	0.858443
HAX1	0.148	1	0.858443
DDX17	0.147	1	0.852603
SPTLC1	0.147	1	0.852603
TAF2	0.147	1	0.852603
INTS8	0.147	1	0.852603
FYN	0.147	1	0.852603
DYNC1LI1	0.147	1	0.852603
GTPBP2	0.146	1	0.846763
MYO1C	0.146	1	0.846763
ORMDL3	0.145	1	0.840924
PRKAR2A	0.145	1	0.840924
DSTN	0.145	1	0.840924
FLNA	0.145	1	0.840924
COPS2	0.145	1	0.840924
RBM19	0.145	1	0.840924
HSP90AB1	0.145	1	0.840924
AACS	0.145	1	0.840924
GLI3	0.145	1	0.840924
KIF5B	0.144	1	0.835084
RRP1B	0.144	1	0.835084
IMP4	0.144	1	0.835084
DDX21	0.144	1	0.835084
SRP9	0.144	1	0.835084
VPS52	0.144	1	0.835084
ATP6V0A1	0.144	1	0.835084
CSDE1	0.144	1	0.835084
DCXR	0.143	1	0.829244
HNRNPU	0.143	1	0.829244
RTKN	0.143	1	0.829244
SARS2	0.142	1	0.823404
GGH	0.142	1	0.823404
EDC3	0.142	1	0.823404
KIAA1524	0.142	1	0.823404
HERC5	0.142	1	0.823404
TWF1	0.142	1	0.823404
WDR33	0.141	1	0.817565
SAP18	0.141	1	0.817565
EPB41	0.14	1	0.811725
AGPAT4	0.139	1	0.805885
C2ORF47	0.139	1	0.805885
MEX3A	0.139	1	0.805885
RBM4	0.139	1	0.805885
RBM4B	0.139	1	0.805885
MRPL19	0.138	1	0.800045
RPS4X	0.138	1	0.800045
TNRC18	0.137	1	0.794206
ACAA2	0.137	1	0.794206
C10ORF119	0.136	1	0.788366
TMPO	0.136	1	0.788366
RPS10	0.136	1	0.788366
RPL13A	0.136	1	0.788366
C8ORF55	0.136	1	0.788366
CSTF1	0.136	1	0.788366
ZW10	0.135	1	0.782526
CTBP2	0.135	1	0.782526
MRPL11	0.135	1	0.782526
HNRNPM	0.135	1	0.782526
FXR2	0.135	1	0.782526
FOXP4	0.134	1	0.776686
CPNE3	0.134	1	0.776686
EIF3A	0.134	1	0.776686
YTHDF2	0.133	1	0.770847
WDR82	0.133	1	0.770847
AARSD1	0.133	1	0.770847
C11ORF83	0.133	1	0.770847
DNAJB1	0.132	1	0.765007
SMG5	0.132	1	0.765007
GCLM	0.132	1	0.765007
RSL1D1	0.132	1	0.765007
PEX3	0.131	1	0.759167
USP14	0.131	1	0.759167
SNRPD2	0.131	1	0.759167
HAUS5	0.131	1	0.759167
MRPL47	0.13	1	0.753327
GTPBP10	0.13	1	0.753327
PUM1	0.13	1	0.753327
CNP	0.13	1	0.753327
OXA1L	0.129	1	0.747488
NKRF	0.129	1	0.747488
ALDH9A1	0.129	1	0.747488
CLTC	0.129	1	0.747488
DHX33	0.128	1	0.741648
NRAS	0.128	1	0.741648
GEMIN5	0.128	1	0.741648
IWS1	0.128	1	0.741648
DUSP3	0.128	1	0.741648
KIAA1543	0.127	1	0.735808
CLCN3	0.127	1	0.735808
RAE1	0.127	1	0.735808
CLPTM1L	0.127	1	0.735808
MRPS2	0.127	1	0.735808
RAC3	0.127	1	0.735808
RAC1	0.127	1	0.735808
CDKN2AIP	0.126	1	0.729968
DDX39	0.126	1	0.729968
HNRNPH3	0.126	1	0.729968
RAB8A	0.126	1	0.729968
TBC1D22B	0.126	1	0.729968
RPL15	0.126	1	0.729968
ACTR1A	0.126	1	0.729968
CLASP1	0.126	1	0.729968
KIF2A	0.125	1	0.724129
LYN	0.125	1	0.724129
NME2	0.125	1	0.724129
GPX8	0.125	1	0.724129
UBA6	0.125	1	0.724129
CDK12	0.125	1	0.724129
CDK17	0.125	1	0.724129
AHCY	0.124	1	0.718289
CHD2	0.124	1	0.718289
DDX50	0.123	1	0.712449
SERAC1	0.123	1	0.712449
EXOC6	0.123	1	0.712449
