name	logFC	P.Value	t
VPS13C	0.08	1	0.674491
DOCK9	0.079	1	0.666164
DDX5	0.079	1	0.666164
B3GALTL	0.079	1	0.666164
MCCC2	0.079	1	0.666164
BMS1	0.079	1	0.666164
ARL6IP6	0.078	1	0.657837
RPS27A	0.078	1	0.657837
SMC5	0.078	1	0.657837
LMNB1	0.078	1	0.657837
GNL2	0.078	1	0.657837
ABCB7	0.078	1	0.657837
WARS	0.078	1	0.657837
IKBKB	0.077	1	0.64951
RGPD3	0.077	1	0.64951
C16ORF62	0.077	1	0.64951
OXCT1	0.077	1	0.64951
DDX17	0.076	1	0.641183
NCBP1	0.076	1	0.641183
SLC25A3	0.076	1	0.641183
ADD1	0.076	1	0.641183
TCERG1	0.076	1	0.641183
RBM45	0.075	1	0.632856
IFRD1	0.075	1	0.632856
ANKHD1	0.075	1	0.632856
NUP160	0.075	1	0.632856
RNF2	0.075	1	0.632856
FBXL12	0.075	1	0.632856
RTN3	0.074	1	0.624528
TNPO3	0.074	1	0.624528
IGF2BP1	0.074	1	0.624528
GNA13	0.074	1	0.624528
YARS2	0.074	1	0.624528
PELO	0.073	1	0.616201
ICMT	0.073	1	0.616201
MDH2	0.073	1	0.616201
RRM2	0.073	1	0.616201
SFXN2	0.073	1	0.616201
CIRH1A	0.073	1	0.616201
C18ORF55	0.072	1	0.607874
RPL10A	0.072	1	0.607874
RFC1	0.072	1	0.607874
GLT25D1	0.072	1	0.607874
RBM6	0.072	1	0.607874
GNB1L	0.072	1	0.607874
DDX39	0.071	1	0.599547
ZNF24	0.071	1	0.599547
RPL7L1	0.071	1	0.599547
DECR1	0.071	1	0.599547
EIF2S3	0.071	1	0.599547
NUP88	0.071	1	0.599547
INF2	0.071	1	0.599547
UBR1	0.071	1	0.599547
BIRC6	0.07	1	0.59122
ATP2B4	0.07	1	0.59122
SKIV2L2	0.07	1	0.59122
GLUD1	0.07	1	0.59122
EARS2	0.07	1	0.59122
DNAJB1	0.069	1	0.582893
PFN1	0.069	1	0.582893
RPL4	0.069	1	0.582893
ELOVL4	0.069	1	0.582893
PTPRF	0.069	1	0.582893
HTT	0.069	1	0.582893
SLC1A5	0.069	1	0.582893
PTRH2	0.069	1	0.582893
PTPN23	0.069	1	0.582893
WDR36	0.069	1	0.582893
SLC35E1	0.068	1	0.574566
GSK3A	0.068	1	0.574566
ASMTL	0.068	1	0.574566
LMF2	0.067	1	0.566239
PSMC4	0.067	1	0.566239
PUM2	0.067	1	0.566239
AGPAT3	0.067	1	0.566239
JAK1	0.067	1	0.566239
TTC28	0.067	1	0.566239
PNKP	0.067	1	0.566239
ALDH18A1	0.067	1	0.566239
ETFB	0.067	1	0.566239
MYO6	0.066	1	0.557912
MYL12B	0.066	1	0.557912
SURF4	0.066	1	0.557912
SLC30A9	0.066	1	0.557912
GLYR1	0.066	1	0.557912
RHBDD2	0.066	1	0.557912
MARS2	0.066	1	0.557912
DDX28	0.066	1	0.557912
YWHAB	0.065	1	0.549585
SERAC1	0.065	1	0.549585
CELF1	0.065	1	0.549585
GNB1	0.065	1	0.549585
NUP188	0.065	1	0.549585
HSDL1	0.065	1	0.549585
SLC33A1	0.065	1	0.549585
DHX15	0.065	1	0.549585
PRPF3	0.065	1	0.549585
SFXN4	0.064	1	0.541258
NONO	0.064	1	0.541258
RPS14	0.064	1	0.541258
SLC25A6	0.064	1	0.541258
LRRC1	0.064	1	0.541258
GNL3L	0.064	1	0.541258
MTG1	0.064	1	0.541258
RER1	0.063	1	0.532931
ACSF3	0.063	1	0.532931
SHMT2	0.063	1	0.532931
CPSF6	0.063	1	0.532931
INTS8	0.063	1	0.532931
FOXK1	0.063	1	0.532931
DIRAS1	0.063	1	0.532931
ECSIT	0.063	1	0.532931
FRMD6	0.063	1	0.532931
SPATA5	0.062	1	0.524604
DDX41	0.062	1	0.524604
DNAJA3	0.062	1	0.524604
TMEM33	0.061	1	0.516277
RAB39	0.061	1	0.516277
TARDBP	0.061	1	0.516277
RPUSD3	0.061	1	0.516277
INTS9	0.061	1	0.516277
RBM33	0.061	1	0.516277
ACO2	0.061	1	0.516277
MTIF2	0.061	1	0.516277
MYO1B	0.06	1	0.50795
RHOG	0.06	1	0.50795
PCID2	0.06	1	0.50795
PAK4	0.06	1	0.50795
RPL23	0.06	1	0.50795
ATPAF2	0.06	1	0.50795
MAP1S	0.059	1	0.499623
MARK1	0.059	1	0.499623
MARK3	0.059	1	0.499623
ATP5H	0.059	1	0.499623
PDHX	0.059	1	0.499623
RBM26	0.059	1	0.499623
MRPS27	0.059	1	0.499623
SARS2	0.058	1	0.491296
CARS2	0.058	1	0.491296
SPC24	0.058	1	0.491296
PPP6C	0.058	1	0.491296
RPL15	0.058	1	0.491296
MRPL44	0.058	1	0.491296
RPL5	0.058	1	0.491296
NUP93	0.058	1	0.491296
STXBP1	0.058	1	0.491296
RAP2A	0.058	1	0.491296
TNPO2	0.058	1	0.491296
AGPS	0.058	1	0.491296
RAP2C	0.058	1	0.491296
UBE4B	0.058	1	0.491296
ELOVL1	0.057	1	0.482969
SRR	0.057	1	0.482969
PUS1	0.057	1	0.482969
GANAB	0.057	1	0.482969
SDR39U1	0.057	1	0.482969
DRG2	0.057	1	0.482969
IDH3G	0.056	1	0.474642
MPV17	0.056	1	0.474642
RPS10	0.056	1	0.474642
SLC25A5	0.056	1	0.474642
RPL11	0.056	1	0.474642
ALG12	0.056	1	0.474642
HSPA4L	0.056	1	0.474642
DNAJB6	0.056	1	0.474642
RPS29	0.055	1	0.466315
YTHDC2	0.055	1	0.466315
RAB9A	0.055	1	0.466315
POLR1C	0.055	1	0.466315
NOM1	0.055	1	0.466315
MRPS9	0.055	1	0.466315
MYCBP2	0.055	1	0.466315
DHX34	0.055	1	0.466315
ZWILCH	0.054	1	0.457988
ACADM	0.054	1	0.457988
KDM1A	0.054	1	0.457988
NOSIP	0.054	1	0.457988
MRPL24	0.054	1	0.457988
FARS2	0.054	1	0.457988
SCRIB	0.054	1	0.457988
IGF2BP3	0.054	1	0.457988
RAB14	0.054	1	0.457988
FBXO22	0.053	1	0.449661
GPR180	0.053	1	0.449661
RPS4X	0.053	1	0.449661
BAT1	0.053	1	0.449661
RAB13	0.053	1	0.449661
INPP5K	0.053	1	0.449661
RRAS2	0.053	1	0.449661
ARL10	0.053	1	0.449661
ASNS	0.053	1	0.449661
ITPR2	0.052	1	0.441333
EIF2B5	0.052	1	0.441333
CMPK1	0.052	1	0.441333
RNASEN	0.052	1	0.441333
ARMC9	0.052	1	0.441333
RPS27	0.051	1	0.433006
PMM2	0.051	1	0.433006
SLC25A22	0.051	1	0.433006
USP14	0.051	1	0.433006
CLPP	0.051	1	0.433006
TXNDC9	0.051	1	0.433006
CEPT1	0.051	1	0.433006
DNAJC7	0.051	1	0.433006
ARMCX3	0.051	1	0.433006
SCFD1	0.051	1	0.433006
HYOU1	0.051	1	0.433006
LDHB	0.05	1	0.424679
PHKA1	0.05	1	0.424679
TAF1C	0.05	1	0.424679
ERLIN1	0.05	1	0.424679
PATZ1	0.05	1	0.424679
MOCS3	0.05	1	0.424679
TMEM126A	0.049	1	0.416352
RPL24	0.049	1	0.416352
WBSCR16	0.049	1	0.416352
EXD2	0.049	1	0.416352
PHB2	0.049	1	0.416352
FAIM	0.049	1	0.416352
SUMF2	0.049	1	0.416352
UTP18	0.049	1	0.416352
SMAD3	0.049	1	0.416352
PIP5K1A	0.048	1	0.408025
AKAP8	0.048	1	0.408025
SNX33	0.048	1	0.408025
PHC2	0.048	1	0.408025
URB2	0.048	1	0.408025
IDH2	0.048	1	0.408025
NXF1	0.048	1	0.408025
POLG	0.048	1	0.408025
TWF2	0.048	1	0.408025
PCGF1	0.048	1	0.408025
HNRNPU	0.047	1	0.399698
SMC6	0.047	1	0.399698
METTL13	0.047	1	0.399698
KIAA1524	0.047	1	0.399698
ATP1A1	0.047	1	0.399698
TMEM209	0.047	1	0.399698
PKMYT1	0.047	1	0.399698
VDAC3	0.047	1	0.399698
RAB6B	0.047	1	0.399698
TMTC3	0.047	1	0.399698
PRKRA	0.047	1	0.399698
BRE	0.047	1	0.399698
SRP9	0.046	1	0.391371
RIC8A	0.046	1	0.391371
YIF1A	0.046	1	0.391371
PIPSL	0.046	1	0.391371
SLC30A6	0.046	1	0.391371
GTF3C2	0.046	1	0.391371
TTC13	0.046	1	0.391371
HNRNPH2	0.046	1	0.391371
GNA12	0.046	1	0.391371
TPP1	0.045	1	0.383044
APTX	0.045	1	0.383044
NFS1	0.045	1	0.383044
C8ORF55	0.045	1	0.383044
PRPF4	0.045	1	0.383044
SLC37A4	0.044	1	0.374717
NOP14	0.044	1	0.374717
SPATA5L1	0.044	1	0.374717
NME2	0.044	1	0.374717
RAB43	0.044	1	0.374717
TRIM33	0.044	1	0.374717
KIF1C	0.044	1	0.374717
RUSC1	0.044	1	0.374717
TMEM56	0.044	1	0.374717
RAB3D	0.044	1	0.374717
SCCPDH	0.044	1	0.374717
DDX11	0.044	1	0.374717
C15ORF61	0.043	1	0.36639
RBM4	0.043	1	0.36639
RBM4B	0.043	1	0.36639
PSMF1	0.043	1	0.36639
FXR1	0.043	1	0.36639
SUCLA2	0.043	1	0.36639
SNRPD2	0.043	1	0.36639
WDR1	0.043	1	0.36639
SPAST	0.043	1	0.36639
QPCTL	0.043	1	0.36639
QIL1	0.043	1	0.36639
YWHAQ	0.042	1	0.358063
KHDRBS1	0.042	1	0.358063
SLC25A20	0.042	1	0.358063
PCNP	0.042	1	0.358063
MSH2	0.042	1	0.358063
PDS5B	0.042	1	0.358063
FYN	0.042	1	0.358063
AARS2	0.042	1	0.358063
DTNB	0.042	1	0.358063
KDELR1	0.041	1	0.349736
DERL1	0.041	1	0.349736
SLC25A21	0.041	1	0.349736
RFX1	0.041	1	0.349736
RPL35	0.041	1	0.349736
PLK1	0.041	1	0.349736
EYA3	0.041	1	0.349736
DHX33	0.04	1	0.341409
AHCYL1	0.04	1	0.341409
MRPL3	0.04	1	0.341409
DHX30	0.04	1	0.341409
MRPL33	0.04	1	0.341409
ACACB	0.04	1	0.341409
SF1	0.04	1	0.341409
MRPL19	0.039	1	0.333082
GEMIN4	0.039	1	0.333082
MTHFD1L	0.039	1	0.333082
SMC1A	0.039	1	0.333082
TMEM126B	0.039	1	0.333082
PUM1	0.039	1	0.333082
STUB1	0.039	1	0.333082
NDRG1	0.039	1	0.333082
CTU1	0.039	1	0.333082
ABCB10	0.039	1	0.333082
SRPR	0.039	1	0.333082
ACACA	0.039	1	0.333082
ZNF148	0.039	1	0.333082
GOLPH3	0.039	1	0.333082
MPP2	0.038	1	0.324755
SLC25A24	0.038	1	0.324755
RBM25	0.038	1	0.324755
EPB41L3	0.038	1	0.324755
MED24	0.038	1	0.324755
EXOC2	0.038	1	0.324755
RBM17	0.038	1	0.324755
CSNK1E	0.037	1	0.316428
L3MBTL3	0.037	1	0.316428
DAD1	0.037	1	0.316428
NDUFA13	0.037	1	0.316428
EEF2	0.037	1	0.316428
DDX46	0.037	1	0.316428
SESN2	0.037	1	0.316428
CDK9	0.037	1	0.316428
L2HGDH	0.037	1	0.316428
INTS4	0.037	1	0.316428
KPNA2	0.037	1	0.316428
GSK3B	0.036	1	0.308101
CAP1	0.036	1	0.308101
COQ6	0.035	1	0.299774
PYCRL	0.035	1	0.299774
ADCK1	0.035	1	0.299774
VRK1	0.035	1	0.299774
ATP6V1H	0.035	1	0.299774
PDXDC1	0.035	1	0.299774
AURKAIP1	0.035	1	0.299774
CDC7	0.034	1	0.291447
ECHDC1	0.034	1	0.291447
TAF4	0.034	1	0.291447
CRTAP	0.034	1	0.291447
GNL1	0.034	1	0.291447
CCDC47	0.034	1	0.291447
NLRX1	0.034	1	0.291447
ZNF828	0.033	1	0.28312
SMG6	0.033	1	0.28312
TUBE1	0.033	1	0.28312
TRIP12	0.033	1	0.28312
CHD2	0.033	1	0.28312
PSMC2	0.033	1	0.28312
HSPA2	0.033	1	0.28312
RTKN	0.033	1	0.28312
LRWD1	0.033	1	0.28312
HNRNPA0	0.033	1	0.28312
NUP214	0.033	1	0.28312
KIF1A	0.033	1	0.28312
FLNC	0.033	1	0.28312
MTHFD2	0.033	1	0.28312
SPTLC1	0.032	1	0.274793
CRTC2	0.032	1	0.274793
ATAD3B	0.032	1	0.274793
ZC3HC1	0.032	1	0.274793
ATP6V0A2	0.032	1	0.274793
SLC25A4	0.032	1	0.274793
SNTA1	0.032	1	0.274793
RPN1	0.032	1	0.274793
ZNF92	0.031	1	0.266465
ACLY	0.031	1	0.266465
GAPVD1	0.031	1	0.266465
RRAGC	0.031	1	0.266465
VCL	0.031	1	0.266465
FOXRED2	0.031	1	0.266465
PRDX5	0.031	1	0.266465
ADD2	0.031	1	0.266465
TPX2	0.031	1	0.266465
MTX3	0.031	1	0.266465
PLEC1	0.03	1	0.258138
ZCCHC17	0.03	1	0.258138
KIF11	0.03	1	0.258138
SFRS6	0.03	1	0.258138
CDK5RAP1	0.03	1	0.258138
MAPK1	0.03	1	0.258138
DDX6	0.03	1	0.258138
COG3	0.03	1	0.258138
EIF2B1	0.03	1	0.258138
TMUB1	0.029	1	0.249811
FARP1	0.029	1	0.249811
POGZ	0.029	1	0.249811
CAPN1	0.029	1	0.249811
SHPK	0.029	1	0.249811
LAS1L	0.029	1	0.249811
NDUFA6	0.029	1	0.249811
LPCAT3	0.029	1	0.249811
ACAA2	0.029	1	0.249811
C10ORF58	0.029	1	0.249811
BPHL	0.029	1	0.249811
NDUFC2	0.028	1	0.241484
YWHAH	0.028	1	0.241484
ALDH6A1	0.028	1	0.241484
BAZ1B	0.028	1	0.241484
EXOSC10	0.028	1	0.241484
RPN2	0.028	1	0.241484
SMPD4	0.028	1	0.241484
SLC25A19	0.028	1	0.241484
MCART1	0.028	1	0.241484
POLR2A	0.028	1	0.241484
CHMP2B	0.027	1	0.233157
ILKAP	0.027	1	0.233157
NPM1	0.027	1	0.233157
ORC2L	0.027	1	0.233157
ITPA	0.027	1	0.233157
FLOT1	0.027	1	0.233157
PRPF31	0.027	1	0.233157
RPS6KA1	0.027	1	0.233157
MRPL10	0.027	1	0.233157
C11ORF83	0.027	1	0.233157
GART	0.027	1	0.233157
SPTLC2	0.027	1	0.233157
SLC12A6	0.026	1	0.22483
POLDIP2	0.026	1	0.22483
FUBP3	0.026	1	0.22483
RAD50	0.026	1	0.22483
MRE11A	0.026	1	0.22483
HIP1	0.026	1	0.22483
GCLC	0.026	1	0.22483
PNPLA6	0.026	1	0.22483
THADA	0.025	1	0.216503
MRPL27	0.025	1	0.216503
PARK7	0.025	1	0.216503
GINS1	0.025	1	0.216503
RDH13	0.025	1	0.216503
HADHB	0.025	1	0.216503
PYGL	0.025	1	0.216503
ALG6	0.024	1	0.208176
ECHS1	0.024	1	0.208176
KIN	0.024	1	0.208176
SPCS2	0.024	1	0.208176
AFG3L2	0.024	1	0.208176
TEX10	0.024	1	0.208176
CUL5	0.024	1	0.208176
RFT1	0.023	1	0.199849
ARHGAP17	0.023	1	0.199849
GTF3C5	0.023	1	0.199849
MRPL45	0.023	1	0.199849
MFN1	0.023	1	0.199849
MRPL53	0.023	1	0.199849
SAR1A	0.023	1	0.199849
TSN	0.022	1	0.191522
SEC31A	0.022	1	0.191522
ATP2B1	0.022	1	0.191522
TUFM	0.022	1	0.191522
DUSP12	0.022	1	0.191522
NUP85	0.022	1	0.191522
TMEM177	0.022	1	0.191522
NAA40	0.022	1	0.191522
NCAPD3	0.021	1	0.183195
DAZAP1	0.021	1	0.183195
MEN1	0.021	1	0.183195
STK11IP	0.021	1	0.183195
DGKE	0.021	1	0.183195
POLR1B	0.021	1	0.183195
WRB	0.02	1	0.174868
AHCY	0.02	1	0.174868
LIN54	0.02	1	0.174868
IMPDH2	0.02	1	0.174868
CENPM	0.02	1	0.174868
CAPZB	0.02	1	0.174868
PRKDC	0.02	1	0.174868
DYNC1LI1	0.02	1	0.174868
DHX40	0.02	1	0.174868
C3ORF31	0.02	1	0.174868
DYNC1LI2	0.02	1	0.174868
PES1	0.019	1	0.166541
TAF1	0.019	1	0.166541
XAB2	0.019	1	0.166541
CHD8	0.019	1	0.166541
INTS5	0.019	1	0.166541
INADL	0.019	1	0.166541
NDUFA4	0.019	1	0.166541
CSNK2A2	0.019	1	0.166541
GNAS	0.019	1	0.166541
LARS2	0.019	1	0.166541
SLC25A32	0.019	1	0.166541
EED	0.019	1	0.166541
POLR3C	0.019	1	0.166541
SLC30A7	0.018	1	0.158214
ROD1	0.018	1	0.158214
PTDSS2	0.018	1	0.158214
CLPTM1L	0.018	1	0.158214
MRPS21	0.018	1	0.158214
YME1L1	0.018	1	0.158214
PPIA	0.018	1	0.158214
COG4	0.018	1	0.158214
LRCH3	0.018	1	0.158214
WRNIP1	0.018	1	0.158214
RAB38	0.018	1	0.158214
DHX35	0.018	1	0.158214
NSUN5	0.018	1	0.158214
LSM4	0.018	1	0.158214
CDIPT	0.018	1	0.158214
RPL13	0.017	1	0.149887
CDC16	0.017	1	0.149887
TM9SF3	0.017	1	0.149887
PRDX4	0.017	1	0.149887
INPPL1	0.017	1	0.149887
PKP2	0.017	1	0.149887
EIF3M	0.017	1	0.149887
NUP35	0.017	1	0.149887
TARS2	0.016	1	0.14156
TOR1AIP1	0.016	1	0.14156
WDR82	0.016	1	0.14156
LATS1	0.016	1	0.14156
SLC25A23	0.016	1	0.14156
CTPS2	0.016	1	0.14156
PAPOLA	0.016	1	0.14156
MED16	0.016	1	0.14156
YLPM1	0.016	1	0.14156
OPA1	0.016	1	0.14156
PISD	0.016	1	0.14156
MYO1E	0.016	1	0.14156
SEC24C	0.015	1	0.133233
RPL13A	0.015	1	0.133233
APOOL	0.015	1	0.133233
DTYMK	0.015	1	0.133233
VTA1	0.015	1	0.133233
PSMA4	0.015	1	0.133233
ATP5O	0.015	1	0.133233
HSD17B4	0.015	1	0.133233
RAB24	0.015	1	0.133233
MORC3	0.015	1	0.133233
UPF1	0.015	1	0.133233
BRIX1	0.015	1	0.133233
SMAP2	0.015	1	0.133233
C9ORF64	0.015	1	0.133233
CAPZA1	0.014	1	0.124906
PPM1G	0.014	1	0.124906
RBM15B	0.014	1	0.124906
C17ORF61	0.014	1	0.124906
TP53RK	0.014	1	0.124906
SRP72	0.014	1	0.124906
RPS28	0.014	1	0.124906
VTN	0.014	1	0.124906
SNRPA1	0.014	1	0.124906
FSCN1	0.014	1	0.124906
LDLRAP1	0.014	1	0.124906
PRKCD	0.013	1	0.116579
ELMO2	0.013	1	0.116579
ALG5	0.013	1	0.116579
SEC23A	0.013	1	0.116579
GLUD2	0.013	1	0.116579
WAPAL	0.013	1	0.116579
HADHA	0.013	1	0.116579
DCLRE1A	0.013	1	0.116579
BUB1B	0.013	1	0.116579
MRPL15	0.013	1	0.116579
RANBP1	0.012	1	0.108252
NCAPH	0.012	1	0.108252
ABCF3	0.012	1	0.108252
NSA2	0.012	1	0.108252
METT5D1	0.012	1	0.108252
LYPLAL1	0.012	1	0.108252
WWP2	0.012	1	0.108252
ALDH1B1	0.012	1	0.108252
IFRD2	0.012	1	0.108252
ASS1	0.012	1	0.108252
RNASEH2A	0.011	1	0.0999246
HCFC1	0.011	1	0.0999246
AMOT	0.011	1	0.0999246
RPS6KA3	0.011	1	0.0999246
MYEF2	0.011	1	0.0999246
MAP4K3	0.011	1	0.0999246
ALG13	0.011	1	0.0999246
FIP1L1	0.011	1	0.0999246
HSPH1	0.011	1	0.0999246
DOCK11	0.011	1	0.0999246
HEATR6	0.011	1	0.0999246
FASTKD5	0.01	1	0.0915975
U2AF2	0.01	1	0.0915975
RPS3A	0.01	1	0.0915975
UQCC	0.01	1	0.0915975
MCAT	0.01	1	0.0915975
UTP20	0.01	1	0.0915975
MAP2K3	0.01	1	0.0915975
ILF2	0.009	1	0.0832705
PPIB	0.009	1	0.0832705
SNRNP200	0.009	1	0.0832705
RPS18	0.008	1	0.0749434
TTC27	0.008	1	0.0749434
PCBP1	0.008	1	0.0749434
NEK7	0.008	1	0.0749434
MT-CO1	0.008	1	0.0749434
EIF4A3	0.008	1	0.0749434
TEX264	0.008	1	0.0749434
RPL36	0.008	1	0.0749434
NOB1	0.008	1	0.0749434
SLC35B2	0.008	1	0.0749434
HSPA5	0.008	1	0.0749434
RPL18	0.008	1	0.0749434
EYA4	0.008	1	0.0749434
RPS27L	0.007	1	0.0666164
DTL	0.007	1	0.0666164
UBAC2	0.007	1	0.0666164
TMEM48	0.007	1	0.0666164
HSDL2	0.007	1	0.0666164
RAPGEF2	0.007	1	0.0666164
RPS7	0.007	1	0.0666164
SOAT1	0.007	1	0.0666164
MYST2	0.007	1	0.0666164
PFKM	0.007	1	0.0666164
SNRPF	0.007	1	0.0666164
C14ORF102	0.006	1	0.0582893
INTS1	0.006	1	0.0582893
CAMK2D	0.006	1	0.0582893
DCLK1	0.006	1	0.0582893
EIF2AK2	0.006	1	0.0582893
RPLP0	0.006	1	0.0582893
ERCC6L	0.006	1	0.0582893
RPS15	0.006	1	0.0582893
FBL	0.006	1	0.0582893
CHTF18	0.005	1	0.0499623
TRMT112	0.005	1	0.0499623
SPG20	0.005	1	0.0499623
SRP14	0.005	1	0.0499623
IMMT	0.005	1	0.0499623
RPL21	0.005	1	0.0499623
FKBP8	0.005	1	0.0499623
DPM1	0.005	1	0.0499623
PDCD11	0.005	1	0.0499623
POLE	0.005	1	0.0499623
GTPBP1	0.005	1	0.0499623
UQCRC2	0.005	1	0.0499623
PSMD3	0.005	1	0.0499623
NSDHL	0.005	1	0.0499623
CDK4	0.005	1	0.0499623
RAPGEF6	0.005	1	0.0499623
NUP54	0.005	1	0.0499623
SFXN3	0.005	1	0.0499623
SF3B14	0.005	1	0.0499623
FUS	0.004	1	0.0416352
CPNE3	0.004	1	0.0416352
CTNND1	0.004	1	0.0416352
CPEB4	0.004	1	0.0416352
MED20	0.004	1	0.0416352
VRK2	0.004	1	0.0416352
FLII	0.004	1	0.0416352
AQR	0.004	1	0.0416352
PPT1	0.004	1	0.0416352
STOML2	0.004	1	0.0416352
ACTR1A	0.004	1	0.0416352
ALDH2	0.004	1	0.0416352
PSMD6	0.004	1	0.0416352
UQCRFS1	0.004	1	0.0416352
GNE	0.004	1	0.0416352
ATG4B	0.004	1	0.0416352
GRHPR	0.003	1	0.0333082
PSMC1	0.003	1	0.0333082
PRIM1	0.003	1	0.0333082
ERAL1	0.003	1	0.0333082
CS	0.003	1	0.0333082
DEGS1	0.003	1	0.0333082
CDC123	0.003	1	0.0333082
SF3A3	0.003	1	0.0333082
WDR3	0.003	1	0.0333082
ERCC3	0.003	1	0.0333082
DDX47	0.003	1	0.0333082
PSMD7	0.003	1	0.0333082
ALDH1L2	0.003	1	0.0333082
PYGB	0.003	1	0.0333082
MSI1	0.002	1	0.0249811
OGT	0.002	1	0.0249811
ATP1A2	0.002	1	0.0249811
TTF2	0.002	1	0.0249811
UBA6	0.002	1	0.0249811
SERPINB6	0.002	1	0.0249811
PARL	0.002	1	0.0249811
ZNF638	0.002	1	0.0249811
GTPBP6	0.002	1	0.0249811
AKAP1	0.002	1	0.0249811
SR140	0.002	1	0.0249811
CCT4	0.002	1	0.0249811
TBCD	0.001	1	0.0166541
EPB41	0.001	1	0.0166541
NSF	0.001	1	0.0166541
RUVBL1	0.001	1	0.0166541
NAA50	0.001	1	0.0166541
PRMT10	0.001	1	0.0166541
SLC25A13	0.001	1	0.0166541
PKN3	0.001	1	0.0166541
PIGS	0.001	1	0.0166541
XPOT	0.001	1	0.0166541
POLR2B	0.001	1	0.0166541
PPP5C	0	1	0.00832705
HNRNPA2B1	0	1	0.00832705
COQ5	0	1	0.00832705
PMPCB	0	1	0.00832705
MRPL22	0	1	0.00832705
AIFM1	0	1	0.00832705
SACM1L	0	1	0.00832705
PKP4	0	1	0.00832705
EPRS	0	1	0.00832705
C3ORF58	0	1	0.00832705
TBC1D22B	-0.001	1	0
SDAD1	-0.001	1	0
HIC2	-0.001	1	0
SMARCA4	-0.001	1	0
NR2F1	-0.001	1	0
HLA-A	-0.001	1	0
DDX19A	-0.001	1	0
CANX	-0.001	1	0
SSR4	-0.001	1	0
AGPAT5	-0.001	1	0
IDH3A	-0.001	1	0
MRPL39	-0.001	1	0
PMVK	-0.001	1	0
VAMP7	-0.001	1	0
USP11	-0.001	1	0
ERH	-0.002	1	-0.00832705
TOPBP1	-0.002	1	-0.00832705
PSMB2	-0.002	1	-0.00832705
CRNKL1	-0.002	1	-0.00832705
JAGN1	-0.002	1	-0.00832705
C15ORF24	-0.002	1	-0.00832705
EPB41L2	-0.002	1	-0.00832705
UBE2N	-0.002	1	-0.00832705
UCHL5	-0.002	1	-0.00832705
GTPBP8	-0.002	1	-0.00832705
SLC25A12	-0.002	1	-0.00832705
GPR89A	-0.002	1	-0.00832705
MTHFD1	-0.002	1	-0.00832705
ZBTB33	-0.002	1	-0.00832705
SMG5	-0.003	1	-0.0166541
RMND1	-0.003	1	-0.0166541
CDC37	-0.003	1	-0.0166541
GLO1	-0.003	1	-0.0166541
TTC19	-0.003	1	-0.0166541
MARS	-0.003	1	-0.0166541
FAM98B	-0.003	1	-0.0166541
MRPL37	-0.003	1	-0.0166541
OXNAD1	-0.003	1	-0.0166541
FOXP1	-0.003	1	-0.0166541
SSBP1	-0.003	1	-0.0166541
RUVBL2	-0.004	1	-0.0249811
ARL6IP5	-0.004	1	-0.0249811
ITCH	-0.004	1	-0.0249811
EPB41L5	-0.004	1	-0.0249811
DDX19B	-0.004	1	-0.0249811
HSD17B12	-0.004	1	-0.0249811
ANXA5	-0.004	1	-0.0249811
ERCC2	-0.004	1	-0.0249811
GSTK1	-0.004	1	-0.0249811
EHHADH	-0.004	1	-0.0249811
CPT1A	-0.004	1	-0.0249811
CPSF3	-0.004	1	-0.0249811
AKAP10	-0.004	1	-0.0249811
INTS7	-0.004	1	-0.0249811
PTBP1	-0.004	1	-0.0249811
POLD2	-0.004	1	-0.0249811
XRN2	-0.004	1	-0.0249811
KIF18B	-0.004	1	-0.0249811
CYB5R1	-0.004	1	-0.0249811
GTPBP2	-0.005	1	-0.0333082
RPS16	-0.005	1	-0.0333082
RPS2	-0.005	1	-0.0333082
AIMP1	-0.005	1	-0.0333082
PCBP2	-0.005	1	-0.0333082
ADAR	-0.005	1	-0.0333082
SMC3	-0.005	1	-0.0333082
CDK6	-0.005	1	-0.0333082
PHB	-0.005	1	-0.0333082
TOMM22	-0.005	1	-0.0333082
MPP1	-0.005	1	-0.0333082
PFKL	-0.005	1	-0.0333082
MAP4K4	-0.006	1	-0.0416352
MRPS6	-0.006	1	-0.0416352
STT3A	-0.006	1	-0.0416352
ATP13A1	-0.006	1	-0.0416352
ARL8B	-0.006	1	-0.0416352
HEATR5B	-0.006	1	-0.0416352
AGPAT1	-0.006	1	-0.0416352
MSH3	-0.006	1	-0.0416352
HEATR2	-0.006	1	-0.0416352
SRP68	-0.006	1	-0.0416352
TBL3	-0.006	1	-0.0416352
TCF25	-0.007	1	-0.0499623
COX15	-0.007	1	-0.0499623
C17ORF62	-0.007	1	-0.0499623
ERO1LB	-0.007	1	-0.0499623
NUP210	-0.007	1	-0.0499623
TYW3	-0.007	1	-0.0499623
SENP3	-0.007	1	-0.0499623
PRPSAP2	-0.007	1	-0.0499623
FITM2	-0.007	1	-0.0499623
MDN1	-0.007	1	-0.0499623
FAR1	-0.007	1	-0.0499623
NDUFA10	-0.007	1	-0.0499623
DAK	-0.007	1	-0.0499623
PAN2	-0.007	1	-0.0499623
C10ORF119	-0.008	1	-0.0582893
SNTB2	-0.008	1	-0.0582893
KHSRP	-0.008	1	-0.0582893
PAPOLG	-0.008	1	-0.0582893
HAGH	-0.008	1	-0.0582893
FDFT1	-0.008	1	-0.0582893
