name	logFC	P.Value	t
HPCAL1	0.025958	0.93705972375831	0.081338
RNF2	0.025886	0.924146681722647	0.09808
B4GAT1	0.025596	0.941046864820835	0.076174
NTPCR	0.025354	0.95201324469445	0.061981
GPI	0.02514	0.956554607522296	0.056108
CEBPA	0.025135	0.908186304816073	0.118817
DUS3L	0.025105	0.904291907042566	0.123885
MYBL2	0.02506	0.891300702660203	0.140818
PIK3C2A	0.024745	0.952654420577762	0.061152
DDX39B	0.024557	0.936358028734478	0.082247
NFIL3	0.024456	0.948965125377621	0.065925
IL10RB	0.024354	0.95933272644923	0.052517
RBM17	0.024332	0.961609475922032	0.049574
CPT1A	0.023636	0.96392123427182	0.046586
SLC19A1	0.023436	0.814980726535984	0.241397
PRPF40A	0.02333	0.921313055323498	0.101758
CSNK2A1	0.023034	0.951761256935508	0.062307
CSNK2A3	0.023034	0.951761256935508	0.062307
DNAJB11	0.022642	0.90956361399257	0.117025
CDK5RAP1	0.022504	0.970039595572036	0.038681
CCDC112	0.022374	0.876643047595864	0.159977
SCYL1	0.02236	0.973566668684718	0.034125
WAC	0.022338	0.889624438075395	0.143006
GTF3C2	0.022223	0.897228264868226	0.133086
PABPC3	0.022149	0.921327269653958	0.10174
MED8	0.021903	0.87552997400226	0.161435
CBX5	0.02115	0.96636027883485	0.043435
MRPL47	0.020934	0.955898405506791	0.056957
SMC5	0.020409	0.934492674484207	0.084664
STRAP	0.020235	0.933673823883602	0.085725
PTP4A1	0.020209	0.973349904591192	0.034405
PTP4A2	0.020209	0.973349904591192	0.034405
ERP29	0.019961	0.901382609831831	0.127673
MESD	0.019804	0.932658799778829	0.087041
LUC7L2	0.019736	0.950310328530473	0.064184
NRSN2	0.019657	0.959243733481288	0.052632
EIF2A	0.019568	0.938322272770819	0.079702
DDX23	0.019293	0.9626410298909	0.048241
CACUL1	0.019154	0.951890199354466	0.062141
PDE12	0.018926	0.961065339503713	0.050277
MTG2	0.018702	0.914086421483409	0.111145
DNAJC6	0.018628	0.945497044291422	0.070413
CIBAR1	0.01845	0.959542519948312	0.052246
OGT	0.018306	0.947686422340064	0.067579
ABCB6	0.01821	0.963228247853948	0.047482
VPS29	0.018011	0.971267894665569	0.037094
BOD1L1	0.01783	0.958459808725003	0.053645
DOCK7	0.017576	0.959946351027449	0.051724
VAMP7	0.01735	0.961448509544348	0.049782
METAP1	0.01733	0.946791529007093	0.068737
HSPA4	0.017212	0.933198455318747	0.086341
KAT14	0.01718	0.95959673364467	0.052175
PABPC1	0.016713	0.945378277180279	0.070566
POLR1A	0.016449	0.964004954410381	0.046478
NDUFS1	0.016377	0.959939376710542	0.051733
RAI1	0.016124	0.950230110190042	0.064288
TAF4	0.016057	0.891732180999365	0.140255
PTPN2	0.015941	0.973551628562488	0.034145
RPL27A	0.015932	0.966978396900001	0.042636
EIF1AX	0.015897	0.978707812743652	0.027486
EXOSC9	0.015892	0.957010896005611	0.055518
MCM8	0.015472	0.97421073314816	0.033293
CERS2	0.014776	0.973156707421775	0.034655
PARN	0.014146	0.938052060378182	0.080053
RREB1	0.014055	0.929271292683356	0.091433
SNRNP27	0.013935	0.97812275924878	0.028241
TEX264	0.013579	0.965897278204398	0.044033
HABP4	0.013485	0.96522452045888	0.044902
CSNK1G3	0.01305	0.97253290356706	0.03546
IDE	0.012854	0.977915156515458	0.02851
PFN2	0.012816	0.98217472996403	0.02301
RBMXL2	0.012711	0.966993247001106	0.042617
SMARCD1	0.012439	0.968169842714658	0.041097
DTNA	0.011927	0.962857411136997	0.047961
ACTR10	0.011603	0.976446723258576	0.030406
ABHD11	0.011531	0.978477144312546	0.027784
MIS18BP1	0.011236	0.944463869765694	0.07175
ALDOC	0.011132	0.98151404376029	0.023863
